class;term;comment
material entity;prostalia;Spicules protruding from a surface
material entity;irciniid filament;Long, slender (0.5-15 urn thick) spongin element, terminally knobbed. intertwined or free in the sponge body
material entity;prosopinacocyte;Endopinacocyte lining the inhalant canals.
material entity;prosodus;A small inhalant canal leading to a prosopyle.
material entity;canal;
immaterial entity;pore;
material entity;echinating spicule;Megasclere that protrudes from the spongin plate, a fiber, or a spicule tract
material entity;microcionid;Structure of microcionid sponges in which spicules project from an elevation of the basal plate of spongin
material entity;autodermalia;Dermalia belonging wholly or at least primarily to the outer bounding skin, without actin protruding inside the sponge body
material entity;drepanocome;Hexaster with sickle-like terminations (genus Dictyaulus)
material entity;microanchor;A small tetractine anchor (described only from the atrial skeleton).
material entity;autogastralia;Gastralia with one actin protruding into the atrium
immaterial entity;dermal pore;
material entity;axial filament;The organic core around which a siliceous spicule is organized.
material entity;ectochrote;Outer layer of the cortex
material entity;siliceous spicule;
material entity;astroclone;Desma made up of radiating arms
material entity;discohexaster;Hexaster with dentate, umbel-like terminal rays.
material entity;mesotrider;Tetraclone with a mesotriaene crepis.
quality;fusiform;Shape of a monactin spicule, tapering regularly toward an end.
material entity;spongin spicule;
material entity;astrorhiza;Traces of the excurrent canal system on or within a rigid skeleton that appear as radiating or star-shaped grooves.
material entity;discohexactin;Hexactin with rays terminating in dentate, umbel-like structures
material entity;mesotriaene;A triaene in which the rhabd is extended beyond the cladome
material entity;calcium carbonate exoskeleton;
material entity;asymmetric megasclere;Adjective referring to the extremities of a megasclere. See OXEA.
material entity;discotriaene;A triaene with a disc-shaped cladome. The single clads may be distinguished by the presence of short axial canals (genus Discodermia)
material entity;trab;A trab is structural element within a sponge formed by the fusion of dendroclones. In the Anthaspidellidae, when spicules (usually dendroclones) connect at their tips to form a ladder-like structure, trabs may be formed.[1] Oxeas are sometimes employed in the central rod.[1][2] Trabs have a feather-like structure, or may form rods.[1][3] Trabs are usually regularly spaced, usually at sub-millimetric intervals.[1] Further dendroclones may interconnect adjacent trabs, forming ladder-like structures
material entity;atrial skeleton;Spicules surrounding the atrium.
material entity;discorhabd;A rod-shaped microsclere with several smooth or serrated discs along the shaft (genera Latrunculia, Podospongia, Sceptrinus)
material entity;metaster;A microsclere with a twisted shaft no longer than the spines. intermediate between plesiaster and spi raster
material entity;megarhizoclone;Nontuberculate dicranoclone desma
material entity;megaclone;Arch-shaped desma with a short crepis. The zygomes vary from oblique lateral facets to tongue- or hand-like terminal expansions
material entity;aspidaster;An elongate-compressed microsclere in which the numerous rays are fused and end in minute spinose projections (Erylus spp.)
material entity;discoctaster;Octaster with terminal rays ending in umbel-like disks
material entity;mesolamella;Sheet of collagen separating the choanochambers of hexactinellids.
material entity;calcareous spicule;A spicule composed largely of calcite having a radiate form, the number of rays being either two (diactine), three (triactine), or four (tetractine).
material entity;aspidoplumicome;Hexaster with numerous S-shaped terminal rays whose external curved ends form several successive tiers
material entity;dischela;A modified isochela whose disc-shaped alae are very close to each other and connected on their margins by two extremely reduced shafts (genus Coelodischela)
material entity;leuconoid sponge;The "leuconid" pattern boosts pumping capacity further by filling the interior almost completely with mesohyl that contains a network of chambers lined with choanocytes and connected to each other and to the water intakes and outlet by tubes. Leuconid sponges grow to over 1 metre (3.3 ft) in diameter, and the fact that growth in any direction increases the number of choanocyte chambers enables them to take a wider range of forms, for example "encrusting" sponges whose shapes follow those of the surfaces to which they attach. All freshwater and most shallow-water marine sponges have leuconid bodies. The networks of water passages in glass sponges are similar to the leuconid structure.
material entity;asconoid;Aquiferous system in which the internal cavity of the sponge is entirely lined by choanocytes
material entity;spongin;Skeletal substance in Demospongiae made up of collagen microfibrils of ~10 fim diameter[portol]. a modified type of collagen protein, forms the fibrous skeleton of most organisms among the phylum Porifera, the sponges. Spongin gives a sponge its flexibility. True spongin is found only in members of the class Demospongiae
immaterial entity;prosopyle;a pore through which water is drawn from the outside into one of the saclike chambers formed by the evagination of the body wall.
material entity;diod spicule;Any diactine spicule with a central double-bent kink
material entity;marginalia;Prostalia that project in a wreath-like arrangement from the oscular margin
material entity;choanocyte chamber;Any cavity lined by choanocytes and located between inhalant and exhalant systems[portol]. either the choanocyte-lined radial canal in syconoid, or the choanocyte-lined filter chamber in leuconoid[cjm].
material entity;arcuate chela;An isochela with three free alae and the shaft characteristically curved outward, often bow-shaped.
quality;digitate;Deeply divided, finger-like outgrowths from basal mass (Halichondria bowerbanki)
material entity;mamelon;Rounded regular or irregular elevation of the skeleton surface. may or may not show correlation with astrorhizae
material entity;asconoid sponge;Asconoid is one of three possible body plans for sponges, which form the phylum Porifera in kingdom Animalia and subkingdom Parazoa which means that they do not have a definite body shape. The asconoid body plan is characterized by a stalk-like spongocoel surrounded by a single layer of choanocytes. These choanocytes are cells that have flagella, and the flagella beat to push water through the spongocoel, creating a current. At somewhat regular intervals along the lining of the spongocoel are openings called ostia (singular, ostium). These protrude through the outer layer of the sponge (somewhat like an epidermis, but not entirely like it, since this terminology implies germ layers, which sponges do not have). Finally, at the top of the sponge is the osculum, which is the final exit for water circulating through the sponge. This single layer of choanocytes limits the size of asconoids, with the largest having a diameter of only 1 mm. This is due to the surface area : mass ratio which would not allow an asconoid sponge of larger size sufficient nutrition.
material entity;areolated surface;Surface covered by numerous circular ectosomal areas (Hamigera)
material entity;diplodal;Type of choanocyte chamber that connects with the inhalant canals through a canaliculum called the prosodus and with the excurrent canal through an apopyle extended by an aphodus
material entity;syconoid sponge;Sponge in which the body wall is pleated. The inner pockets of the pleats are lined with choanocytes, which connect to the outer pockets of the pleats by ostia. This increase in the number of choanocytes and hence in pumping capacity enables syconoid sponges to grow up to a few centimeters in diameter
material entity;articulate skeleton;Choanoskeleton composed of several rows of similar spicules
material entity;diplaster;An astrose microsclere in which the rays or spines radiate from two, slightly distant, points
quality;massive;Large, compact structure without definable shape (Spongia officinalis).
immaterial entity;spongeocoel;large, central cavity of sponges. Water enters the spongocoel through hundreds of tiny pores (Ostia) and exits through the larger opening (osculum). Depending on the body plan of the sponge (which can be asconoid, syconoid, or leuconoid), the spongocoel could be a simple interior space of the sponge or a complexly branched inner structure. Regardless of body plan or class, the spongocoel is lined with choanocytes, which have flagella that push water through the spongocoel, creating a current.
material entity;dictyonal skeleton;Three-dimensional network of fused, regular hexactins
material entity;lychnisc;Hexactin with a center resembling a perforated octohedron. building block of fused (dictyonal) framework called LYCHNISCA (lower two lychnics shown in optical section).
immaterial entity;ostium;Any opening in the exopinacoderm through which water enters the sponge.
material entity;aporhysis;In fossil sponges, canal closed at the outer end (cf. epirhysis).
material entity;dicranoclone;Tuberculate monaxial desma, arch shaped, tripodal, tetrapodal, or rarely polygonal. zygomes are terminal, like those of the tetraclone.
material entity;spongocoel lining;
material entity;aquiferous system;The entire water-conducting system between the ostia and the oscula, which comprises the inhalant system, choanocyte chambers, and the exhalant system
material entity;didiscorhabd;Microxea or microstrongyle ornamented by two discs along the shaft (genus Didiscus)
material entity;lyssacine;Spicular framework formed by the juxtaposition and interlacing of elongate rays of hexactins
material entity;pinacocyte;flat cells found on the outermost layer of sponges. They can expand and contract to slightly alter the size of the sponge, and can also produce collagen. Delimits the sponge from the external milieu and always only in a layer one-cell deep
quality;arborescent;Erect, branching habit, tree-like in appearance (Axinella polypoides)
material entity;dictyonalia;Spicules fused into a rigid framework.
material entity;lychnisca;Dictyonal hexactin framework formed by lychnises
material entity;dichotriaene;An ortho or plagiotriaene in which the clads are bifurcate
material entity;lophocome (= lophodiscohexaster);Discohexaster with short, stout main rays and numerous slender secondary rays
material entity;apopylar cell;Cell surrounding the apopyle and located between the choanocytes and the apopinacocytes (ay in figure).
material entity;diarhysis;In fossil sponges, radial canal in the honeycomb- like skeleton of Aphrocallistidae.
material entity;lophocalthrop;Modified calthrop with one (monoloph), three (triloph), or four (tetraloph) rays
material entity;tylostyle;A style with a tyle (globular swelling) at the base
quality;turbinate;Resembling an inverted cone (Cribochalina vasculum)
quality;tubular;Shape of hollow, erect cylinder (Aplysina fistularis)
material entity;tyle;Any rounded swelling or knob in a spicule (c in figure).
material entity;tylaster;Aster with free, microtylote rays
material entity;trophocyte;Nurse cell involved in the initial stages of gemmule and oocyte formation.
material entity;tripod;A modified triod with rays forming a regular pyramid.
material entity;tuberculate spicule;Spicule ornamented with blunt knobs.
material entity;truncaster;Aster with crowded, blunt rays (genus Rhabdastrella).
material entity;triod;Triact in which the rays are equal, straight, in one plane, and diverging at an angle of 120 degrees.
material entity;trider;Variant of tetraclone, with triaenose symmetry and three similar arms.
material entity;tridentate chela;A chela with three free alae. See also ANCHORATE CHELA.
material entity;trichodragma;A bundle of raphids.
material entity;trichimella;Hexactinellid larva, distinguished by median zone with multiflagellated mononucleate cells between anterior and posterior poles. with special larval stauractin skeleton
material entity;trichox;Thin, hair-like straight monaxon spicules present in general around the osculum or protruding from the cortex.
material entity;trichotriaene;A triaene in which the clads are trifurcate.
material entity;triaene;General term for a tetractinal megasclere having one unequal ray (termed rhabd) that is commonly much longer than the other three (termed clads, forming the cladome).
material entity;triactine;A spicule with three rays.
process;spiculogenesis;
material entity;trichaster;Graphicome (genus Trichasterina).
material entity;triaxone;Spicule with three axes.
material entity;silicatein;enzyme which catalyzes the formation of silicate polymers
material entity;silicase;enzyme in sponges, proposed to be involved in silica restructuring and maintenance. The proposed mechanism involves bound zinc acting as a Lewis acid catalyst to break the silicate ester bond between silicon and oxygen
material entity;scepter;Uncinate marginalia, with spiny shaft acerated at one end. terminating in four very short actins at the other (Pheronematidae, genus Semperella)
material entity;scale;Disc-shaped microsclere forming ectosomal ('dermal') armor (genus Lepidosphera)
material entity;schizorhysis;In fossil sponges, continuous system of interconected canal spaces (Tretodictyidae).
material entity;sceptrule;A small, prostal monactin spicule exhibiting peculiar secondary developments at one end (order Hexactinosa).
material entity;sagittal spicule;Triactine or tetractine with two equal angles (paired angles) and one dissimilar angle (unpaired angle) at the center, when projected into a plane perpendicular to the optic axis.
material entity;zygome;Part of a desma that interlocks with another spicule.
material entity;arm of trider;
material entity;rugose surface;Having a rough and ridged surface (Topsentia spp.)
specifically dependent continuant;viviparity;Mode of reproduction in which internal fertilization and incubation of the embryo occur inside the parent sponge.
material entity;sarule;Sceptrule with one end swollen and ornamented with distally directed spines
material entity;sanidaster;A rhabd-derived, straight microsclere having spines at intervals along the entire length. Spines along the shaft are perpendicular to the axis and may or may not be spirally arranged. those at the ends diverge obliquely (e.g., genera Tribrachium, Disyringa)
material entity;zygosis;Mode of junction between siliceous and calcareous tetraradiates characterized by the interlocking of their terminal or lateral expansions. cement, if present, is secondary.
material entity;skeletal element of sponge;
quality;vesicular;Hollow, bladder-like (Inflatella belli).
specifically dependent continuant;rubbery;Resilient and tough.
material entity;villose surface;Surface shaggy, with dense, long spicular bundles (Rosella villosa)
specifically dependent continuant;rooted;Anchored to or into substrate with root-like processes (Pheronema grayi).
material entity;vestibule;Subectosomal cavity. An inhalant aquiferous cavity close to the surface (see also PORE SIEVE).
immaterial entity;cavity of canal;
material entity;rigid spicular skeleton;A skeleton in which the main framework is first made up of fused or linked spicules that may later be invested by an aspicular cement
material entity;rhizoclone;Nontuberculate irregular monaxial desma, with spiny to root-like zygomes that are usually mainly lateral
material entity;velvety surface;Surface with dense, short spicular projections, feeling soft and smooth to the touch.
occurrent;rhagon stage;Earliest functional stage with multiple choanocyte chambers and aquiferous canals, typical for Demospongiae
material entity;rigid aspicular skeleton;Skeleton that originates from the direct secretion of aspicular elements made up of calcium carbonate. siliceous or calcareous spicules may be secondarily entrapped in the skeleton during the growth process (sk in figure).
material entity;verticillate;Spicule ornamented by whirls (e.g., genus Agelas)
material entity;ribbed surface;Surface with series of ridges (Xestospongia muta) . ridges not necessarily parallel, as in CORRUGATED.
material entity;verrucose surface;Warty (genus Tethya)
material entity;rhabdodiactin;Diactin in which the two rays are aligned in a single axis.
material entity;unguiferous-anchorate chela;An anchorate chela in which the recurved processes are in the form of claws or sickles and are normally connected to the shaft by expansions called falces
material entity;unequal megasclere;Adjective referring to the extremities of megascleres. See also ANISO-.
material entity;rhabdostyle;A style with a pronounced basal bend.
material entity;unpaired actine;In sagittal spicules, the ray of a triactine or of a triradiate basal system of a tetractine lying in the plane of bilateral symmetry.
material entity;rhabdome;The rhabd of a triaene and of a triaene-derived spicule.
material entity;unispicular fiber, tract;A single aligned row of megascleres
material entity;rhabd;A collective term for a monaxonic megasclere, later applied to the one ray of a triaene that is distinct from the other three, mostly in length (= rhabdome).
material entity;uncinate;Diactin covered with short spines directed distally (barbule). size classes are designated by macrouncinate, microuncinate
material entity;tylote;Diactinal megasclere with a swelling on each end
material entity;octactin;Spicule with eight rays, generally six in one plane, the other two perpendicular to them.
material entity;sphaerohexactin (sphaerohexact);Hexactin with rays ending in spherical knobs
material entity;nurse cell;Cells that are incorporated in developing oocytes to provide nutrient material for further growth
material entity;sphaeroclone;Anaxial desma in which several ray-like arms extend from one side of a globular centrum that is spiny on the other side
material entity;octaster;Octactin microsclere with branched rays.
material entity;multispicular fiber;Fiber or tract composed of six or more spicules adjacent to one another.
material entity;spatuliferous-anchorate chela;An anchorate chela (usually isochela) having alae that are completely free from the shaft and that are spatulate or shaped like anchor teeth
material entity;mucronate megasclere;Adjective referring to the nipple-like point of a megasclere. See OXEA.
specifically dependent continuant;soft;Yielding to pressure, easily torn.
material entity;node;Junction of spicule tips cemented by spongin.
material entity;sphaerancora;Modified isochela, consisting of two ellipsoid ridged plates intersecting at right angles (genus Melonanchora)
material entity;needle-like biradiate;A diactine with a hole at one end
material entity;spermiocyst;Modified, encysted spermatozoid transported by a carrier cell to the oocyte
material entity;microsymbiont;Prokaryotic or more rarely eukaryotic microorganism living inside a sponge. May be unicellular or multicellular filamentous, with or without pigments, and may occur intra- or intercellularly
material entity;sigmatocome;Hexaster with long, S-shaped terminal rays (Dictyaulus)
material entity;sigmaspire;A contorted-sigmoid microspined microsclere (family Tetillidae)
material entity;monaxonic megasclere;Linear, nonradiate spicule, or a spicule type not having more than two rays along one axis.
material entity;smooth surface;Surface without any projections (Chondrosia reniformis).
material entity;monaene;Reduced triaene with only one clad
material entity;skeleton;All structures supporting and protecting the sponge body.
material entity;microrhabd;A general term for a straight, monaxonic microsclere.
immaterial entity;micropyle;Opening in the gemmule coat through which cells leave a hatching gemmule (mp in figure).
material entity;sieve plate;Perforated plate that extends over the broad terminal opening of some tubular-shaped Hexactinellida (Euplectella). See "Architecture and Spicules of Hexactinellida"
material entity;microstructure;The arrangement of crystals that form the skeletal components, as seen without special preparations.
material entity;sigma;A microsclere of C or S shape
material entity;microhexactin;Hexactin microsclere.
material entity;secondary calcareous skeleton;Skeletal components formed after the deposition of the primary calcareous skeleton
material entity;microgranular microstructure;Diverse structure in which small, round elements are scattered
material entity;secondary fiber;In a reticulate skeleton, a fiber that links the primary fibers.
material entity;microlamellar microstructure;Structure in which the crystal fibers are disposed in criss-cross layers, mostly parallel to the surface of the skeleton (e.g., genus Acanthochaetetes)
specifically dependent continuant;sessile;Permanently attached to substrate.
material entity;microholactin;Large category of microscleres lacking spines and appendages (Monorhaphis)
material entity;selenaster;A special type of spiraster approaching the shape of a sterraster (genus Placospongia)
material entity;microgranular cell;A cell with cytoplasm filled with small dense granules
material entity;scopule;Fork-like sceptrule with one end branched (leptoscopule, pachyscopule).
material entity;microdiactin spicule;A small diactine spicule
material entity;sclerodermite;Aggregate of crystals forming a microstructural unit of the calcareous skeleton
quality;foliaceous;In the form of a leaf (Carteriospongia foliacens)
material entity;floricome;Discohexaster with S-shaped terminal rays that end in a plate provided with teeth or claws
material entity;papilla;Nipple-like protuberance projecting from the sponge surface and bearing either ostia, oscula, or both.
quality;palmate;Hand shaped (Isodictya palmata)
material entity;sterraster;A spherical or ellipsoidal microsclere in which the numerous rays are fused and end in stellate terminations (e.g., genus Geodia).
quality;flabellate;Fan shaped (Phakellia ventilabrum)
material entity;palisade;Perpendicular arrangement of ectosomal spicules, with points directed outward
material entity;stepped megasclere;Adjective referring to the extremities of a megasclere. See OXEA.
material entity;flexuous spicule;Referring to the spicule shape. See OXEA.
specifically dependent continuant;stipitate;Supported by a long stalk (Stylocordyla stipitata)
quality;flagelliform;Shaped as a single, very long, erect branch (Raspailia viminalis)
material entity;palmate chela;An iso- or anisochela in which the lateral alae coalesce with the shaft over their entire length, and the single, median, anterior ala (one at each end) stands free and widens distally
specifically dependent continuant;firm;Solid, requires considerable pressure to deform sponge (species of Chondrosia).
material entity;statoblast;Particular gemmule that lacks a complex spongin coat and is covered externally by megascleres. typical of the freshwater Potamolepidae.
material entity;fimbria;Narrow structure, similar to an ala, flanking the shaft of an anchorate chela
material entity;oxea;Monaxon (diactinal) spicule pointed at both ends (a-m in figure). Different types are distinguished by shape and tip morphology. Shape may be fusiform (a), angulate (b), centrotylote (c), curved (d), or flexuous (e). Tips may be acerate (f), asymmetrical (g), blunt (h), conical (i), hastate (j), mucronate (k), stepped (1), or symmetrical (m).
material entity;fistulose;Bearing fistules (Coelosphaera hechteli).
material entity;paired actine;One or both equivalent rays of a sagittal spicule.
material entity;stauraster;Reduced hexaster with four rays all arranged in one plane
material entity;fistule;A tube-like protuberance projecting from the sponge surface. See also PAPILLA
material entity;oxyaster;An euaster with acerate free rays and a small centrum less than one-third the diameter of the whole spicule)
material entity;stauractin;Reduced hexactin with four rays all arranged in one plane
specifically dependent continuant;oviparity;Mode of reproduction in which embryo develops outside the parent sponge.
material entity;spirodiscohexaster;Discohexaster with a bunch of terminal, spirally twisted rays (genus Rhabdodictyum)
quality;ficiform;Fig shaped (Petrosia ficiformis)
quality;ovate;Egg shaped, ellipsoid (Cinachyrella)
material entity;fibule;Microsclere consisting of two bent rays derived from greatly reduced oxyhexaster (in Holascus fibulatus)
material entity;spiraster (= spinispira);Spiral, rod-shaped microsclere with spines peripherally arranged.
material entity;filling (tissue) structure;Secondary calcareous skeleton that partitions or fills abandoned parts of the skeleton.
material entity;fascicular fibrous microstructure;Crystal fibers fanning outward and radiating upward. In the penicillate type (e.g., Ceratoporella), crystal fibers are feebly divergent. in the water-jet type (e.g., Merlia), crystal fibers progressively fan outward around the growth axis. in the trabecular type (cnidarian, unknown in sponges), the crystal fibers are symmetrically arranged around the growth axis and axial fibers are absent
material entity;orthogonal microstructure;Microstructure in which the crystal fibers are in perpendicular and radial orientation relative to a central axis
immaterial entity;facial plane;The plane passing through tips of the three rays of a triactine or of a basal triradiate system of a tetractine.
material entity;orthodiactin;Diactin in which the two rays belong to different axes of a triaxon and form an angle of 90 degrees
specifically dependent continuant;spiculation;General term for spicule complement.
quality;fibroreticulate;Forming a net composed of fibers.
material entity;spiny surface;Surface with scattered, stiff, and sharp spicular or fiber projections (Pleraplysilla spinifera)
material entity;fiber;A column (strand, thread) of spongin forming a reticulate or dendritic skeleton, with or without indige nous spicules or foreign material.
material entity;orthotriaene;A triaene in which the clads are directed at right angles to the rhabd
material entity;spiculoid spicule;A spongin component of the skeleton that has the form of a diactinal, triactinal, or polyactinal spicule
material entity;exopinacocyte;Fusiform or T-shaped pinacocyte covering the free surface of a sponge. In exceptional cases, it has a flagellum (Homoscleromorpha) (ex in figure).
material entity;onychaete;A long, thin, finely spined, asymmetric microsclere
material entity;spheroxyaster;Euaster with a discrete centrum that is more than one-third the total diameter
occurrent;olynthus stage;Earliest developmental stage with a functional aquiferous system, with a single choanocyte chamber opening directly into the osculum. typical of some calcareous sponges
material entity;spheraster;An euaster with short rays and a thick centrum. the diameter of the centrum (more than one-half the total diameter) exceeds the length of the rays
material entity;extra-axial skeleton;Structurally distinct skeleton arising from or surrounding an axial region
material entity;optic axis;The crystallographic trigonal axis of the calcite spicule.
material entity;spherulous cell;Cell filled with large round spherules that occupy almost the entire cell body, compressing the cytoplasm into thin sheets (sp in figure).
material entity;exotyle;Styles or tylostyles with enlarged or omated distal end, projecting from the sponge surface
material entity;onychaster;Hexaster with terminal rays ending in four actins that are perpendicular to the rays
material entity;spherulitic microstructure;Globular (centric or excentric) arrangement of crystal fibers radiating from a common center (e.g., genus Astrosclerd)
material entity;sphaerohexaster;Hexaster with terminal rays ending in spherical knobs
material entity;groove, pit or depression;
material entity;hilum of aspidaster;
material entity;hilum of sterraster;
material entity;pole of larva;
material entity;chamber;
material entity;flagellated cell;
material entity;ectosomal spicule;
material entity;plate;
material entity;ray axis;
material entity;surface protruberance;
material entity;sponge surface;
immaterial entity;anatomical axis;
specifically dependent continuant;mode of reproduction;
material entity;aster;stellate spicule where where 1-6 primary rays undergo terminal branching to form secondary rays (differs from definition used for desmosponges)
material entity;rigid skeleton;
material entity;collagen fibril;
material entity;reproductive body;
material entity;organism subdivision;
material entity;calcareous plate;
material entity;flagellated exopinacocyte;
material entity;choanocyte-lined filter chamber;
material entity;choanocyte-lined radial canal;
material entity;crypt cell;
material entity;envelope of flagellated cells;
material entity;flagellated endopinacocyte;
material entity;tract cell;
material entity;gemmule coat;
specifically dependent continuant;structural quality;
material entity;multicellular anatomical structure;
material entity;nucleus;
material entity;cell component;
material entity;sponge larva;
material entity;calcareous skeleton;
material entity;substrate;
specifically dependent continuant;relationship to substrate;
material entity;pinnule;A pentact with large spines on the non-planar ray[WP]
material entity;protein;
material entity;microstrongyle;microsclere with both ends blunted[WP]
material entity;choanosomal spicule;
material entity;small granular membrane-bound inclusion;
material entity;large granular membrane-bound inclusion;
material entity;exopinacoderm;
material entity;granular cell;
material entity;bromotyrosin;
material entity;micramphidisc;
material entity;large dense membrane-bound inclusion;
material entity;membrane-bound inclusion;
material entity;monaxial desma;
material entity;body layer;
material entity;trifurcate clad;
material entity;bifurcate clad;
material entity;spongiocyte;
material entity;mesamphidisc;
material entity;spermatid;
material entity;macramphidisc;
material entity;triaene clad;
