class;term;comment
independent continuant;metanoto-abdominal tergite I conjunctiva;The conjunctiva between the insect thorax and the insect abdomen that connects the posterior margin of the metanotum to the anterior margin of the abdominal tergite I.
material entity;insect oviduct;The region of cuticle that is continuous with the genital chamber.
independent continuant;precoxal sulcus;The sulcus that coincides with the precoxal ridge.
independent continuant;pleural wing process;The cuticular protrusion of the pleuron that is connected lateraly to the notum.
independent continuant;abdominal tergite I-abdominal tergite II conjunctiva;The conjunctiva of the insect abdomen that connects the abdominal tergite I and the abdominal tergite II.
independent continuant;abdominal tergite III;Is the abdominal tergite of the preabdomen that is attached to the posterior margin of the abdominal tergite II by the abdominal tergite II-abdominal tergite III conjunctiva.
independent continuant;abdominal sternite VIII-gonocoxa VIII conjunctiva;The conjunctiva of the insect abdomen that joins the abdominal sternite VIII and the gonocoxa VIII.
independent continuant;abdominal tergite II;Is the abdominal tergite of the preabdomen that is attached to the posterior margin of the abdominal tergite I by the abdominal tergite I-abdominal tergite II conjunctiva.
independent continuant;cuticular carina;The protrusion on a sclerite that is linear.
independent continuant;simple setigerous cuticular puncture;The setigerous cuticular puncture that is flattened and does not have a cuticular granule.
independent continuant;conjunctival tubercle;The cuticular evagination constituted by conjunctiva that is circular.
independent continuant;cuticle with setigerous punctures;The region of the insect cuticle that is covered by a collection of setigerous cuticular punctures.
independent continuant;conjunctival fold;The cuticular depression constituted by conjunctiva that is elongated.
independent continuant;setose cuticle;The region of the cuticle that bears an anatomical collection that is composed of setae.
independent continuant;ocellate setigerous cuticular puncture;The setigerous cuticular puncture that is flattened.
independent continuant;conjunctival keel;The cuticular evagination constituted by conjunctiva that is elongated.
independent continuant;setigerous cuticular puncture;The cuticular puncture that encircles a cuticular seta.
independent continuant;punctate cuticle;The region of cuticle that bears an anatomical collection that is composed of punctures.
independent continuant;granulate setigerous cuticular puncture;The setigerous cuticular puncture that has a cuticular granule on its anterior margin.
independent continuant;dorsal postabdomen;Dorsal part of postabdomen.
independent continuant;cuticular puncture;The cuticular fovea that is small.
independent continuant;cuticular granule;The cuticular protrusion of a sclerite that is small and convex.
independent continuant;antero-distal margin;The anatomical margin that overlaps with the distal side and the anterior side.
independent continuant;cuticular tubercle;The cuticular protrusion of a sclerite that is rounded (circular).
independent continuant;postero-distal margin;The anatomical margin that overlaps with the distal side and the posterior side.
independent continuant;cuticular spine;The cuticular protrusion of a sclerite that is pointed and narrow.
independent continuant;cuticular tooth;The cuticular protrusion that is located on an anatomical margin.
independent continuant;granulated cuticle;The region of cuticle that bears an anatomical collection that is composed of granules.
independent continuant;mesotarsomere V;The mesotarsomere that is distal to the mesotarsomere IV and is encircled by the mesotarsomere IV-mesotarsomere V conjunctiva.
independent continuant;metatarsomere;The tarsomere that is part of the metatarsus.
independent continuant;metatarsomere I;The metatarsomere that is distal to the metatibia and is encircled by the metatibio-metatarsal conjunctiva.
independent continuant;metatarsomere II;The metatarsomere that is distal to the metatarsomere I and is encircled by the metatarsomere I-metatarsomere II conjunctiva.
independent continuant;metatarsomere III;The metatarsomere that is distal to the metatarsomere II and is encircled by the metatarsomere II-metatarsomere III conjunctiva.
independent continuant;metatarsomere IV;The metatarsomere that is distal to the metatarsomere III and is encircled by the metatarsomere III-metatarsomere IV conjunctiva.
independent continuant;metatarsomere V;The metatarsomere that is distal to the metatarsomere IV and is encircled by the metatarsomere IV-metatarsomere V conjunctiva.
independent continuant;protarsomere I-protarsomere II conjunctiva;The conjunctiva that is part of the protarsus, is encircled by protarsomere I and encircles protarsomere II.
independent continuant;mesotarsomere III;The mesotarsomere that is distal to the mesotarsomere II and is encircled by the mesotarsomere II-mesotarsomere III conjunctiva.
independent continuant;mesotarsomere IV;The mesotarsomere that is distal to the mesotarsomere III and is encircled by the mesotarsomere III-mesotarsomere IV conjunctiva.
independent continuant;mesotarsomere II;The mesotarsomere that is distal to the mesotarsomere I and is encircled by the mesotarsomere I-mesotarsomere II conjunctiva.
independent continuant;protarsomere;The tarsomere that is part of the protarsus.
independent continuant;protarsomere I;The protarsomere distal to the protibia and encircled by the protibio-protarsal conjunctiva.
independent continuant;protarsomere II;The protarsomere that is distal to the protarsomere I and is encircled by the protarsomere I-protarsomere II conjunctiva.
independent continuant;protarsomere III;The protarsomere that is distal to the protarsomere II and is encircled by the protarsomere II-protarsomere III conjunctiva.
independent continuant;protarsomere IV;The protarsomere that is distal to the protarsomere III and is encircled by the protarsomere III-protarsomere IV conjunctiva.
independent continuant;protarsomere V;The protarsomere that is distal to the protarsomere IV and is encircled by the protarsomere IV-protarsomere V conjunctiva.
independent continuant;mesotarsomere;The tarsomere that is part of the mesotarsus.
independent continuant;mesotarsomere I;The mesotarsomere that is distal to the mesotibia and is encircled by the mesotibio-mesotarsal conjunctiva.
independent continuant;flagellomere 2;The cuticle of the flagellomere that is distal to the flagellomere 1 and is encircled by the flagellomere 1-flagellomere 2 conjunctiva.
independent continuant;flagellomere 3;The cuticle of the flagellomere that is distal to the flagellomere 2 and is encircled by the flagellomere 2-flagellomere 3 conjunctiva.
independent continuant;flagellomere 4;The cuticle of the flagellomere that is distal to the flagellomere 3 and is encircled by the flagellomere 3-flagellomere 4 conjunctiva.
independent continuant;flagellomere 5;The cuticle of the flagellomere that is distal to the flagellomere 4 and is encircled by the flagellomere 4-flagellomere 5 conjunctiva.
independent continuant;flagellomere 6;The cuticle of the flagellomere that is distal to the flagellomere 5 and is encircled by the flagellomere 5-flagellomere 6 conjunctiva.
independent continuant;flagellomere 7;The cuticle of the flagellomere that is distal to the flagellomere 6 and is encircled by the flagellomere 6-flagellomere 7 conjunctiva.
independent continuant;metatarsomere IV-metatarsomere V conjunctiva;The conjunctiva that is part of the metatarsus, is encircled by metatarsomere IV and encircles metatarsomere V.
independent continuant;protarsus with 5 protarsomeres;The protarsus that is composed by protarsomeres 1-5.
independent continuant;mesotarsus with 5 mesotarsomeres;The mesotarsus that is composed by mesotarsomeres 1-5.
independent continuant;metatarsus with 5 metatarsomeres;The metatarsus that is composed by metatarsomeres 1-5.
independent continuant;mesotarsomere I-mesotarsomere II conjunctiva;The conjunctiva that is part of the mesotarsus, is encircled by mesotarsomere I and encircles mesotarsomere II.
independent continuant;mesotarsomere II-mesotarsomere III conjunctiva;The conjunctiva that is part of the mesotarsus, is encircled by mesotarsomere II and encircles mesotarsomere III.
independent continuant;mesotarsomere III-mesotarsomere IV conjunctiva;The conjunctiva that is part of the mesotarsus, is encircled by mesotarsomere III and encircles mesotarsomere IV.
independent continuant;mesotarsomere IV-mesotarsomere V conjunctiva;The conjunctiva that is part of the mesotarsus, is encircled by mesotarsomere IV and encircles mesotarsomere V.
independent continuant;metatarsomere I-metatarsomere II conjunctiva;The conjunctiva that is part of the metatarsus, is encircled by metatarsomere I and encircles metatarsomere II.
independent continuant;metatarsomere II-metatarsomere III conjunctiva;The conjunctiva that is part of the metatarsus, is encircled by metatarsomere II and encircles metatarsomere III.
independent continuant;metatarsomere III-metatarsomere IV conjunctiva;The conjunctiva that is part of the metatarsus, is encircled by metatarsomere III and encircles metatarsomere IV.
independent continuant;protarsomere II-protarsomere III conjunctiva;The conjunctiva that is part of the protarsus, is encircled by protarsomere II and encircles protarsomere III.
independent continuant;gonocoxa IX;The paired sclerite of the postabdomen that is attached to the abdominal tergite IX by the abdominal tergite IX-gonocoxa IX conjunctiva and is articulated with abdominal tergite IX.
independent continuant;protarsomere III-protarsomere IV conjunctiva;The conjunctiva that is part of the protarsus, is encircled by protarsomere III and encircles protarsomere IV.
independent continuant;abdominal tergite IX-gonocoxa IX conjunctiva;The conjunctiva of the postabdomen that connects the abdominal tergite IX and the gonocoxa IX.
independent continuant;protarsomere IV-protarsomere V conjunctiva;The conjunctiva that is part of the protarsus, is encircled by protarsomere IV and encircles protarsomere V.
independent continuant;scapal-pedicellar conjunctiva;The conjunctiva of the antenna that connects the scapus and the pedicellus.
material entity;abdomen with 8 sternites;The insect abdomen that has abdominal sternites 1-8 and does not have abdominal sternite 9.
independent continuant;pedicellus;The cuticle of the segment of the antenna that is attached to the scapus by the scapal-pedicellar conjunctiva.
independent continuant;antenna with 8 antennomeres;The antenna that has scapus, pedicellus, and flagellomeres 1-6, and does not have flagellomere 7.
independent continuant;flagellomere;The cuticle of the mere that is part of the antenna.
independent continuant;antenna with 9 antennomeres;The antenna that has scapus, pedicellus, and flagellomeres 1-7, and does not have flagellomere 8.
independent continuant;flagellomere 1;The cuticle of the first flagellomere of the antenna, attached to the pedicel by the pedicel-first flagellomere conjunctiva.
independent continuant;clypeal tooth;The cuticular protrusion on the anterior margin of the clypeus.
independent continuant;pedicellar-first flagellomeral conjunctiva;The conjunctiva of the antenna that connects the pedicellus and the first flagellomere.
material entity;metapleuron;The region of the cuticle on the lateral region of the metathorax that is attached to the metanotum and the metasternum, and is attached to the metacoxa by the metacoxal muscle and the basal metacoxal conjunctiva.
independent continuant;flagellomere 8-flagellomere 9 conjunctiva;The conjunctiva that is part of the antenna, is encircled by the flagellomere 8 and encircles the flagellomere 9.
independent continuant;flagellomere 9-flagellomere 10 conjunctiva;The conjunctiva that is part of the antenna, is encircled by the flagellomere 9 and encircles the flagellomere 10.
independent continuant;cardo-stipital conjunctiva;The conjunctiva of the insect maxilla that connects the cardo and the stipes.
quality;microreticulate;A structural quality inhering in a bearer by virtue of the bearer's having its surface covered with microscopic cuticular grooves forming a network.
independent continuant;stipes;The cuticle of the sclerite of the insect maxilla that is attached to the cuticle of cardo by the cardo-stipital conjunctiva, attached to the cuticle of lacinia by the stipito-lacinial conjunctiva, attached to the cuticle of palpifer by the stipito-palpiferal conjunctiva, and attached to the cuticle of galea by the stipito-galeal conjunctiva.
quality;reticulate;A structural quality inhering in a bearer by virtue of the bearer's presenting on its surface a network of raised and interconnected wrinkles.
independent continuant;cranio-antennal conjunctiva;The conjunctiva that encircles the base of the antenna (scape) and is encircled by the head capsule as the antennal foramen.
quality;isodiametrically microreticulate;A structural quality inhering in a bearer by virtue of the bearer's being microreticulate and having meshes of isometric diameter.
independent continuant;scapus;The cuticle of the segment of the antenna that is connected to the head capsule and the antennifer by the basal antennal conjunctiva.
material entity;abdomen with 7 sternites;The insect abdomen that has abdominal sternites 1-7 and does not have abdominal sternite 8.
independent continuant;basal mesocoxal conjunctiva;The conjunctiva that encircles the mesocoxa and connects it to the ventral and lateral regions of the mesothorax.
independent continuant;flagellomere 3-flagellomere 4 conjunctiva;The conjunctiva that is part of the antenna, is encircled by the flagellomere 3 and encircles the flagellomere 4.
independent continuant;basal metacoxal conjunctiva;The conjunctiva that encircles the metacoxa and connects it to the ventral and lateral regions of the metathorax.
independent continuant;flagellomere 4-flagellomere 5 conjunctiva;The conjunctiva that is part of the antenna, is encircled by the flagellomere 4 and encircles the flagellomere 5.
independent continuant;epipharynx;The conjunctiva of the insect head that is connected to the oral foraminal conjunctiva and to the distal margin of the labrum.
independent continuant;flagellomere 5-flagellomere 6 conjunctiva;The conjunctiva that is part of the antenna, is encircled by the flagellomere 5 and encircles the flagellomere 6.
independent continuant;basal procoxal conjunctiva;The conjunctiva that encircles the procoxa and connects it to the ventral and lateral regions of the prothorax.
independent continuant;flagellomere 6-flagellomere 7 conjunctiva;The conjunctiva that is part of the antenna, is encircled by the flagellomere 6 and encircles the flagellomere 7.
material entity;insect head;The cuticular region that is anterior (distal) to the neck membrane (encircled by the neck membrane) and contains the head capsule, the antenna, the eyes, mouthparts and surrounds the brain.
independent continuant;flagellomere 7-flagellomere 8 conjunctiva;The conjunctiva that is part of the antenna, is encircled by the flagellomere 7 and encircles the flagellomere 8.
material entity;insect thorax;The region of cuticle that is connected to some muscles of the fore and hind legs and is posterior to the neck membrane and aterior to the first abdominal spiracle.
material entity;insect abdomen;The region of the cuticle that is an insect tagmatic subdivision of the integument, posterior to the thorax.
independent continuant;flagellomere 8;The cuticle of the flagellomere that is distal to the flagellomere 7 and is encircled by the flagellomere 7-flagellomere 8 conjunctiva.
independent continuant;flagellomere 9;The cuticle of the flagellomere that is distal to the flagellomere 8 and is encircled by the flagellomere 8-flagellomere 9 conjunctiva.
independent continuant;pronoto-mesonotal conjunctiva;The conjunctiva of the insect thorax that joins the pronotum and the mesonotum.
independent continuant;flagellomere 10;The cuticle of the flagellomere that is distal to flagellomere 9 and is encircled by the flagellomere 9-flagellomere 10 conjunctiva.
independent continuant;pronoto-mesopectal conjunctiva;The conjunctiva that is attached to the pronotum and the mesopectus.
independent continuant;flagellomere 2-flagellomere 3 conjunctiva;The conjunctiva that is part of the antenna, is encircled by the flagellomere 2 and encircles the flagellomere 3.
independent continuant;ring conjunctiva;The conjunctiva that encircles a ring sclerite.
independent continuant;flagellomere 1-flagellomere 2 conjunctiva;The conjunctiva that is part of the antenna, is encircled by the flagellomere 1 and encircles the flagellomere 2.
independent continuant;cranio-cardinal articulation;The articulation between the cardo and the cranium.
independent continuant;branching cuticular invagination;The cuticular ivagination that ramifies into umerous branches.
independent continuant;granulate cuticular puncture;The cuticular puncture that has a cuticular granule on its anterior margin.
independent continuant;cranio-antennal articulation;The articulation between the scapus and the cranium.
independent continuant;malphigian tube;The branching cuticular invagination that is located between the mid and hindgut.
independent continuant;ocellate cuticular puncture;The cuticular puncture that is flattened.
independent continuant;insect head-cervical articulation;The articulation between the head and the neck.
independent continuant;cuticular apophysis;The cuticular invagination that is hollow.
independent continuant;cardo;The sclerite of the insect maxilla that is attached to the head capsule by the oral foraminal conjunctiva and to the cuticle of stipes by the stipito-cardinal conjunctiva.
independent continuant;head capsule;The sclerite of the insect head that is attached to the neck membrane and the oral foraminal conjunctiva, bears the eye cuticle and surrounds the brain
independent continuant;dorsal protibial cuticular tooth 3;The dorsal protibial cuticular tooth that is proximal to the dorsal protibial cuticular tooth 2.
independent continuant;dorsal protibial cuticular tooth 4;The dorsal protibial cuticular tooth that is proximal to the dorsal protibial cuticular tooth 3.
material entity;uniporous sensillum;The seta that has one opening distally.
independent continuant;left paramere;The cuticle of the paramere that is located in the left side of the body.
independent continuant;cuticular condyle;The cuticular protrusion that is part of an insect sclerite and adjacent to an articular surface.
material entity;multiporous sensillum;The seta that has multiple cuticular pores (openings of class III exocrine glands).
independent continuant;right paramere;The cuticle of the paramere that is located in the right side of the body.
material entity;placoid sensillum;The multiporous plate that is elongated.
material entity;multiporous plate;The multiporous sensillum that is flat.
independent continuant;anterior groove of tergite VIII;The cuticular groove that is parallel and distal to the proximal carina of tergite VIII.
quality;evaginated;A part or structure that is produced by evagination.
independent continuant;cuticular exocrine gland duct;The branching cuticular invagination that corresponds to the invagination of the membrane of a single cell and does not contain taenidia.
quality;interpunctural distance;The distance between two cuticular punctures.
independent continuant;insect cranio-mandibular articulation;The articulation between the mandible and the cranium.
material entity;insect spiracle;The region of the cuticle that is continuous to the proximal region of a trachea and can be closed by muscles.
independent continuant;proximal carina of tergite VIII;The cuticular carina that is located on the proximal margin of the 8th tergite and is parallel to the left-right body axis.
independent continuant;conjunctiva;The region of the insect cuticle that is more flexible than the neighboring sclerite(s) [sclerite(s) that the conjunctiva is continuous with].
independent continuant;metacoxal-metatrochanteral conjunctiva;The conjunctiva of the hind leg joining the distal margin of a metacoxa and the proximal margin of a metatrochanter.
independent continuant;dorsal protibial cuticular tooth;The protibial cuticular tooth on the posterior margin.
independent continuant;cuticular depression;The region of the cuticle that corresponds to a concave surface.
independent continuant;socket membrane;The conjunctiva that corresponds to one epithelial cell and surrounds a sclerotized unicellular cuticular evagination.
independent continuant;dorsal protibial cuticular tooth 1;The dorsal protibial cuticular tooth that is proximal to the distal margin of the tibia.
independent continuant;cuticular invagination;The region of cuticle that corresponds with an invagination of the single layer epidermis (epidermal fold). The cuticular invagination sometimes corresponds to a cuticular depression (concavity on the surface of the cuticle).
independent continuant;unicellular cuticular evagination;The cuticular evagination that corresponds to the evagination on the membrane of a single cell and not to the evagination of a cell layer.
independent continuant;dorsal protibial cuticular tooth 2;The dorsal protibial cuticular tooth that is proximal to the dorsal protibial cuticular tooth 1.
material entity;elastic cuticle;The region of cuticle with higher content of resilin.
independent continuant;multicellular cuticular evagination;The region of cuticle that corresponds to the evagination of the single layer epithelium.
independent continuant;cuticular protrusion;The region of the cuticle that corresponds to a convex surface.
independent continuant;cuticular fossa;The cuticular depression that is adjacent to a cuticular condyle.
independent continuant;medial clypeal tooth;The clypeal tooth that is not bilaterally paired and located in the medial region.
independent continuant;lateral clypeal tooth;The clypeal tooth that is bilaterally paired and located in the lateral region.
independent continuant;propleuro-procoxal conjunctiva;The conjunctiva of the prothorax that joins the propleuron and the procoxa.
independent continuant;lateral clypeal tooth 1;The lateral clypeal tooth that is lateral to the medial region.
independent continuant;cuticular internal depression;The projection of the inner surface of the cuticle.
independent continuant;mesosternum;The sclerite on the ventral region of the mesothorax that bears the mesofurca and is attached to the mesopleuro-mesosternal conjunctiva.
independent continuant;lateral clypeal tooth 2;The lateral clypeal tooth that is lateral to the lateral clypeal tooth 1.
object;resilin;Resilin is an elastomeric protein found in many insects and other arthropods. It provides soft rubber-elasticity to mechanically active organs and tissue. https://en.wikipedia.org/wiki/Resilin
independent continuant;lateral clypeal tooth 3;The lateral clypeal tooth that is lateral to the lateral clypeal tooth 2.
independent continuant;insect articulation;The region of cuticle that is composed two articular surfaces that are adjacent to each other.
independent continuant;procoxal-protrochanteral conjunctiva;The conjunctiva of the fore leg joining the distal margin of a procoxa and the proximal margin of a protrochanter.
independent continuant;tibial cuticular tooth;The cuticular protrusion of the cuticle of tibia.
independent continuant;insect sclerite;The region of the insect cuticle that is less flexible than the neighboring conjunctiva(e) (conjunctiva(e) that the sclerite is continuous with.
independent continuant;mesocoxal-mesotrochanteral conjunctiva;The conjunctiva of the mid leg joining the distal margin of a mesocoxa and the proximal margin of a mesotrochanter.
independent continuant;protibial cuticular tooth;The cuticular protrusion of the cuticle of protibia.
independent continuant;fore wing;The cuticle of the paired insect wing that is continuous with the mesonotum.
independent continuant;cuticular ridge;The invagination on a sclerite that is elongated.
independent continuant;hind wing;The cuticle of the paired insect wing that is continuous with the metanotum.
independent continuant;salivarium;The conjunctiva in the head capsule that forms a pouch between the hypopharynx and the labium and bears the exocrine gland duct.
independent continuant;cuticular seta;The unicellular cuticular evagination that constitutes a sclerite with its base surrounded by socket membrane.
material entity;profemoral muscle;The somatic muscle that inserts in the profemur.
independent continuant;parameres;The region of the insect cuticle that has left and right parameres.
material entity;mesofemoral muscle;The somatic muscle that inserts in the mesofemur.
independent continuant;maxillary palpus with 4 palpomeres;The maxillary palpus that has maxillary palpomeres I to IV but not maxillary palpomere V.
independent continuant;insect leg;The cuticle of the paired appendage of the insect thorax that is composed of coxa, trochanter, femur, tibia, tarsus, and pretarsus.
material entity;metafemoral muscle;The somatic muscle that inserts in the metafemur.
independent continuant;labial palpomere I;The labial palpomere that is adjacent to the distal margin of the palpiger.
independent continuant;antenna;The cuticle of the appendage of the head capsule that is connected by the antenniferal-scapal conjunctiva to the cuticle of the scapus, which is connected by the scapal-pedicellar conjunctiva to the cuticle of the pedicellus. the cuticle of the pedicellus is connected by the pedicellar-first flagellomeral conjunctiva to the cuticle of the first flagellomere. the cuticle of the first flagellomere is connected by interflagellomeral conjunctiva to the next cuticle of flagellomere. Further cuticle of flagellomeres are connected to each other by interflagellomeral conjunctiva.
material entity;protibial muscle;The somatic muscle that inserts in the protibia.
independent continuant;labial palpomere II;The labial palpomere that is adjacent to the distal margin of the labial palpomere I.
independent continuant;insect wing;The cuticle of the flat, paired appendage on the dorso-lateral region of the pterothorax.
material entity;mesotibial muscle;The somatic muscle that inserts in the mesotibia.
independent continuant;labial palpomere III;The labial palpomere that is adjacent to the distal margin of the labial palpomere II.
independent continuant;fore leg;The cuticle of the paired appendage of the prothorax that is anterior to the cuticle of a mid leg and composed of cuticle of procoxa, cuticle of protrochanter, cuticle of profemur, cuticle of protibia, cuticle of protarsus, and cuticle of propretarsus.
material entity;metatibial muscle;The somatic muscle that inserts in the metatibia.
independent continuant;labial palpus with 3 palpomeres;The labial palpus that has labial palpomeres I to III.
independent continuant;mid leg;The cuticle of the paired appendage of the mesothorax that is posterior to the cuticle of a fore leg, anterior to the cuticle of a hind leg, and composed of cuticle of mesocoxa, cuticle of mesotrochanter, cuticle of mesofemur, cuticle of mesotibia, cuticle of mesotarsus, and cuticle of mesopretarsus.
independent continuant;cuticular fovea;The cuticular depression that is circular.
independent continuant;hind leg;The cuticle of the paired appendage of the metathorax that is posterior to the cuticle of a mid leg and composed of cuticle of metacoxa, cuticle of metatrochanter, cuticle of metafemur, cuticle of metatibia, cuticle of metatarsus, and cuticle of metapretarsus.
independent continuant;cuticular groove;The cuticular depression that is elongated and coincides with the distal side of an insect sclerite.
independent continuant;protibial apex adjacent to protibio-protarsal articulation;The region of the cuticle part of the distal posterior region of protibia and adjacent to the protibio-protarsal articulation.
independent continuant;insect protibio-protarsal articulation;The articulation between the protibia and the protarsus.
independent continuant;lacinia;The cuticle of the appendage of the insect maxilla that is attached to the cuticle of stipes by the stipito-lacinial conjunctiva.
material entity;femoral muscle;The somatic muscle that inserts in the femur.
independent continuant;right ventral conjunctiva of paramere;The ventral conjunctiva of the right paramere.
independent continuant;cuticular evagination;The region of cuticle that corresponds with an evagination of the cuticle and the single layer epidermis (epidermal fold). The cuticular evagination usually corresponds to a cuticular protrusion (convexity on the surface of the cuticle).
material entity;tibial muscle;The somatic muscle that inserts in the tibia.
independent continuant;solid cuticular protrusion;The cuticular protrusion that does not correspond to an evagination.
material entity;pretarsal muscle;The somatic muscle that inserts in the pretarsus.
independent continuant;insect appendage;The evagination of the cuticle that is musculated (connected to the body via muscles).
independent continuant;head margin at genoclypeal sulcus;The anatomical margin that is part of the anterior margin of the gena and of the lateral region of the posterior margin of the clypeus.
independent continuant;taenidium;The coiled ridge in the wall of the trachea.
independent continuant;carina of vertex;The cuticular carina that is part of the vertex and parallel to the left-right body axis.
independent continuant;dorsal second axillary sclerite;The axillary sclerite that is on the dorsal region of the basal wing conjunctiva and lateral to the first axillary sclerite.
material entity;mesofurca;The furca of the mesothorax that is attached to the mesocoxa via muscle.
independent continuant;clypeal carina;The cuticular carina that is part of the clypeus and is parallel to the left-right body axis.
independent continuant;abdominal tergite I;Is the abdominal tergite of the preabdomen that is attached to the posterior margin of the tergum by the metanoto-abdominal tergite I conjunctiva.
material entity;metafurca;The furca of the metathorax that is attached to the metacoxa via muscle.
material entity;row of punctures;An anatomical row composed by cuticular punctures.
independent continuant;first axillary sclerite;The axillary sclerite that is part of the dorsal region of the basal wing conjunctiva and is anterior to the third axillary sclerite.
material entity;profurca;The furca of the prothorax that is attached to the procoxa via muscle.
independent continuant;clypeal margin;The anatomical margin of the anterior region of clypeus.
independent continuant;galea;The cuticle of the appendage of the insect maxilla that is attached to the stipes by the stipito-galeal conjunctiva.
material entity;furca;The apophysis that is located ventromedially on the thorax and is connected to the coxa via muscles.
independent continuant;genal margin;The anatomical margin of the lateral region of the gena.
independent continuant;labial palpus;The cuticle of the paired appendage of the labium that is attached to the palpiger by the palpigero-palpal conjunctiva.
material entity;procoxal muscle;The coxal muscle of the procoxa.
independent continuant;ventral conjunctiva of paramere;The ventral region of the cuticle of paramere that has decreased thickness.
material entity;metacoxal muscle;The coxal muscle of the metacoxa.
independent continuant;left ventral conjunctiva of paramere;The ventral conjunctiva of the left paramere.
independent continuant;distal carina of tergite VIII;The cuticular carina that is located along the distal margin of abdominal tergite VIII.
material entity;pronotum;The notum or sclerite on the dorsal region of the prothorax that is attached to cranial muscles, procoxal muscles, contiuous posterioirly with the neck membrane and with pronoto-propleural conjunctiva and not adjacent (not touching) to the procoxa.
independent continuant;maxillary palpus;The cuticle of the appendage of the insect maxilla that is attached to the cuticle of palpifer by the palpifero-palpal conjunctiva.
independent continuant;intertarsomeral conjunctiva;The conjunctiva is encircled by a tarsomere that encircles another tarsomere.
material entity;mesonotum;The notum or sclerite on the dorsal region of the mesothorax that is posterior to the pronotum, connected via the mesonoto-mesopleural conjuntiva to the dorsal margin of the mesopleuron, that is not adjacent to the mesocoxa, but attached to it by the mesocoxal muscle.
independent continuant;basal coxal conjunctiva;The conjunctiva that encircles the coxa and connects it to the ventral and lateral thoracic regions.
independent continuant;mesopectus;The sclerite that is continuous with the basal mesocoxal conjunctiva and the basal wing conjunctiva and contains the mesofurca.
independent continuant;insect region of cuticle;The insect region of integument that is part of the chitin-based cuticle.
independent continuant;mesotrochantin;The trochantin that is located on the ventro-lateral region of the mesothorax and is attached to a mesocoxa and surrounded by the basal mesocoxal conjunctiva.
independent continuant;protrochantin;The trochantin that is located on the ventro-lateral region of the prothorax and is attached to a procoxa and surrounded by the basal procoxal conjunctiva.
independent continuant;metatrochantin;The trochantin that is located on the ventro-lateral region of the metathorax and is attached to a metacoxa and surrounded by the basal metacoxal conjunctiva.
material entity;pore canal;The orifice that is contained by the cuticle and connects the inside of the insect with the outside, is tubular, and whose diameter is smaller than 100 nm.
independent continuant;prementum;The sclerite of the labium that is connected to the mentum by the mental-premental conjunctiva, to the palpiger by the premental-palpigeral conjunctiva, to the paraglossa by the premental-paraglossal conjunctiva, and to the glossa by the premental-glossal conjunctiva.
independent continuant;acantha;The solid cuticular protrusion that coincides with only one epidermal cell (smaller than the diameter of the epidermal cell).
material entity;prepectus;The sclerite that is posterior to the pronotum and receives the site of attachment of the dilutor muscle of the first thoracic spiracle.
independent continuant;metapectus;The sclerite that is continuous with the basal metacoxal conjunctiva and the basal wing conjunctiva and contains the metafurca.
independent continuant;paraglossa;The cuticle of the paired appendage of the labium, and part of the ligula, that is attached to the cuticle of prementum by the premental-paraglossal conjunctiva.
independent continuant;ligula;The cuticle of the appendage of the cuticle of labium composed of the cuticle of glossa and cuticle of paraglossa jointly.
material entity;metanotum;The notum or sclerite on the dorsal region of the metathorax that is posterior to the mesonotum, connected via the metanoto-metapleural conjuntiva to the dorsal margin of the metapleuron, that is not adjacent to the metacoxa, but attached to it by the metacoxal muscle.
independent continuant;glossa;The cuticle of the appendage of the labium, and part of the ligula, that is attached to the prementum by the premental-glossal conjunctiva.
independent continuant;cuticular spur;The multicellular evagination of the cuticle that corresponds to an epithelial fold, composed of some sclerite that is encricled by a conjunctiva (moveable).
independent continuant;discrimenal lamella;The ridge that is in the sagittal line of the ventro-medial region of the thorax.
independent continuant;cuticular scale;The seta that is flat.
independent continuant;cuticular sulcus;The cuticular depression (concavity on cuticle surface) that corresponds with a cuticular ridge (an elongate cuticular invagination).
independent continuant;labrum;The cuticle of the mouthpart and appendage that is attached to the clypeus by the clypeo-labral conjunctiva and to the proximal margin of the epipharynx.
independent continuant;discrimen;The longitudinal (parallel to antero-posterior axis) sulcus that corresponds to the discrimenal lamella.
independent continuant;insect mandible;The cuticle of the mouthpart and sclerite between the cuticle of the labrum and the cuticle of the insect maxilla that is attached to the head capsule by the oral foraminal conjunctiva and the cranio-mandibular muscle.
independent continuant;insect maxilla;The cuticle of the mouthpart appendage of the head capsule, between the cuticle of the insect mandible and the cuticle of the labium, composed of cuticle of cardo, which is attached to the cuticle of stipes by the cardo-stipital conjunctiva. the cuticle of stipes, which is attached to the cuticle of galea by the stipito-galeal conjunctiva, to the cuticle of lacinia by the stipito-lacinial conjunctiva, and to the cuticle of palpifer by the stipito-palpiferal conjunctiva. the cuticle of palpifer is attached to the cuticle of maxillary palpus by the palpifero-palpal conjunctiva.
independent continuant;mouthpart;The cuticle of the appendage of the insect head that is encircled by the oral foraminal conjunctiva.
independent continuant;mesothoracic-metathoracic conjunctiva;The conjunctiva of the insect thorax that connects the mesothorax and the metathorax.
independent continuant;propleuro-procoxal articulation;The insect articulation between the propleuron and the procoxa.
independent continuant;prothoracic-mesothoracic conjunctiva;The conjunctiva of the insect thorax joining the prothorax and the mesothorax.
independent continuant;articular surface;The region of cuticle where two sclerites meet.
