class;term;comment
generically dependent continuant;Reaction Progress Kinetic Analysis;Kinetic techniques utilized to determine the rate laws of chemical reactions and to aid in elucidation of reaction mechanisms. While the concepts guiding reaction progress kinetic analysis are not new, the process was formalized by Professor Donna Blackmond (currently at Scripps Research Institute) in the late 1990s and has since seen increasingly widespread use. Unlike more common pseudo-first-order analysis, in which an overwhelming excess of one or more reagents is used relative to a species of interest, RPKA probes reactions at synthetically relevant conditions (i.e. with concentrations and reagent ratios resembling those used in the reaction when not exploring the rate law.) Generally, this analysis involves a system in which the concentrations of multiple reactants are changing measurably over the course of the reaction. As the mechanism can vary depending on the relative and absolute concentrations of the species involved, this approach obtains results that are much more representative of reaction behavior under commonly utilized conditions than do traditional tactics. Furthermore, information obtained by observation of the reaction over time may provide insight regarding unexpected behavior such as induction periods, catalyst deactivation, or changes in mechanism.
generically dependent continuant;Reaction Progress Kinetic Analysis;Mechanistic and kinetic determinations utilized to determine the rate laws of chemical reactions and to aid in elucidation of reaction mechanisms. While the concepts guiding reaction progress kinetic analysis are not new, the process was formalized by Professor Donna Blackmond (currently at Scripps Research Institute) in the late 1990s and has since seen increasingly widespread use. Unlike more common pseudo-first-order analysis, in which an overwhelming excess of one or more reagents is used relative to a species of interest, RPKA probes reactions at synthetically relevant conditions (i.e. with concentrations and reagent ratios resembling those used in the reaction when not exploring the rate law.) Generally, this analysis involves a system in which the concentrations of multiple reactants are changing measurably over the course of the reaction. As the mechanism can vary depending on the relative and absolute concentrations of the species involved, this approach obtains results that are much more representative of reaction behavior under commonly utilized conditions than do traditional tactics. Furthermore, information obtained by observation of the reaction over time may provide insight regarding unexpected behavior such as induction periods, catalyst deactivation, or changes in mechanism.
temporal region;induction period;A temporal region of initial kinetics of a chemical reaction after which the reaction accelerates.
generically dependent continuant;process analytical technology;A process chemistry workflow plan that utilizes online and at-line measurements to understand chemical processes by defining and monitoring ...
process profile;assessed reactivity purge factor;The assessed reactivity of the mutagenic impurity in the processing conditions
generically dependent continuant;steady-state approximation analysis;A mechanistic and kinetic determination that involves setting the rate of change of a reaction intermediate in a reaction mechanism equal to zero so that the kinetic equations can be simplified by setting the rate of formation of the intermediate equal to the rate of its destruction.
quality;point symmetry;a geometric symmetry that keeps at least one point fixed
generically dependent continuant;reaction rate;A measurement datum about the speed at which a chemical reaction takes place, defined as proportional to the increase in the concentration of a product per unit time and to the decrease in the concentration of a reactant per unit time.
quality;polar point symmetry;a point symmetry that contains a polar axis.
generically dependent continuant;integral kinetic measurement;A kinetic determination method that measures the concentration of reaction species which is proportional to the integral of the reaction rate.
quality;centrosymmetric point symmetry;a point symmetry in which the original structure can be obtained by reflecting all lattice points through a single point.
generically dependent continuant;differential kinetic measurement;A kinetic determination method that measures reaction rate directly. (d[]/dt)
quality;non-centrosymmetric point symmetry;a point symmetry of a structure that is not identical to any inversion of that structure created by reflecting all of its points through a single point.
generically dependent continuant;method of initial rates;A series of experiments whereby the initial concentration of each reactant is varied while the other reactant concentrations are kept constant, allowing the determination of the rate order of the reactant.
generically dependent continuant;overall reaction order;The sum of stoichiometric coefficients of reactants, is always equal to the molecularity of the elementary reaction. However, complex (multi-step) reactions may or may not have reaction orders equal to their stoichiometric coefficients.
quality;space group;a symmetry quality of a unit cell in three-dimensional space.
process profile;concentration profile;A quality process profile that tracks the concentration changes of a species
quality;unit cell c-axis length;the length of the c-axis of a unit cell
quality;enantiomorphic point symmetry;a non-centrosymmetric point symmetry that cannot be rotated to align with the original structure (chiral).
generically dependent continuant;graphical rate equation;A plot of the differential kinetic measurement as the y-axis vs. the integral measurement as the x-axis.
quality;non-centrosymmetric achiral symmetry;a non-centrosymmetric point symmetry that can be rotated to align with the original structure (achiral).
generically dependent continuant;Variable Time Normalisation Analysis;A mechanistic and kinetic determination that compares concentration vs. time profiles in a series of experiments to identify product inhibition, catalyst deactivation and the order of components including catalysts.
quality;unit cell a-axis length;the length of the a-axis of a unit cell
role;mutagenic impurity;An impurity role of DNA reactive material that have significant carcinogenic risk
quality;unit cell b-axis length;the length of the b-axis of a unit cell
quality;domatic;A 2- faced open form monoclinic crystal with polar point symmetry.
