class;term;comment
generically dependent continuant;DSM-3-R1;Contextual Metadata is formally represented and conforms to a standard defined Domain Model if available
generically dependent continuant;DSM-0-R4;Dataset Descriptor (metadata) is NOT available in a Machine Readable Format
generically dependent continuant;DSM-5-R1;Domain entities are represented by Managed Master Data Objects conforming to a Master Data Model used for data consolidation
generically dependent continuant;DSM-0-R5;Dataset(s) are NOT available in a Machine Readable Format
generically dependent continuant;DSM-4-R4;A Semantic Data Model (Metadata) describing the data is represented in a Machine Readable and Machine Interptretable format
generically dependent continuant;DSM-3-R5;If applicable, Dataset(s) available in non-proprietary Machine Readable Format relevant to the adopted standard Dataset Model
generically dependent continuant;DSM-1-R5;Dataset(s) available in Machine Readable Format
generically dependent continuant;DSM-3-C2;Where applicable, Dataset(s) scope and content are reported in compliance with relevant community-defined Data Reporting Guidelines
generically dependent continuant;DSM-2-C2;Where applicable, data is structured in the Dataset according to the Tidy Data Principles
generically dependent continuant;DSM-4-R6;If applicable, license information and/or permitted use and accessability to parts of the dataset is formally represented and encoded in a Machine Readable Format
generically dependent continuant;DSM-4-R5;Datasets are available in a Machine Readable and Machine Interpretable format
generically dependent continuant;DSM-1-C0;Each Dataset purposed for FAIR sharing is assigned a unique identifier
generically dependent continuant;DSM-0-C0;Dataset(s) are NOT Identifiable via Unique Identifiers
process;manage metadata catalog;Implement the policies that govern the choice of metadata schema, reserved vocabularies, metadata organization in tables, and metadata properties (creation date, access control, ownership, etc.).
generically dependent continuant;international chemical identifier;In the context of chemistry: The International Chemical Identifier is a non-proprietary identifier for chemical substances that can be used in printed and electronic data sources thus enabling easier linking of diverse data compilations. International Union of Pure and Applied Chemistry (IUPAC)REFERENCE. MIT data management and publishing
process;use of aggregator sites;To be able to search and understand the results from dataset aggregrator sites. To understand the implications of the provenance of the data and how to integrate and analyse data with differing metadata.
generically dependent continuant;semantic interoperability;The ability of computer systems to transmit data with unambiguous, shared meaning. Semantic interoperability is a requirement to enable machine computable logic, inferencing, knowledge discovery, and data federation between information systems. Semantic interoperability is achieved when the information transferred has, in its communicated form, all of the meaning required for the receiving system to interpret it correctly, even when the algorithms used by the receiving system are unknown to the sending system. Syntactic interoperability is a prerequisite to semantic interoperability.
process;data transformation;Manipulation of raw data to produce a single output.
process;research data publication workflow;Activities and processes in a digital environment that lead to the publication of research data, associated metadata and accompanying documentation and software code on the Web. In contrast to interim or final published products, workflows are the means to curate, document, and review, and thus ensure and enhance the value of the published product. Workflows can involve both humans and machines and often humans are supported by technology as they perform steps in the workflow. Similar workflows may vary in the details depending on the research discipline, data publishing product and/or the host institution of the workflow (e.g., individual publisher/journal, institutional repository, discipline-specific repository).
process;apply data access policy;Define data access policy based on project requirements. Provide access to autorised parties.
generically dependent continuant;data management plan;A formal statement describing how research data will be managed and documented throughout a research project and the terms regarding the subsequent deposit of the data with a data repository for long-term management and preservation.
process;data selection;A process that creates a new dataset from an original source. Examples include: creating a subset of the data,querying a database.
role;information management advisor;A person having a broad knowledge of information management disciplines and who provides guidance and support to program and staff functions on all aspects of managing the information resource.
process;data discovery;The ability to find and comprehend data produced by people other than yourself.
process;design and apply processes for attribution;Iniitate and develop processes for crediting the contributions of researchers and professional groups towards making FAIR outputs
generically dependent continuant;privacy-preserving data linkage;Data linkage where the resulting product has been de-identified.
process;cataloguing;An intellectual process of describing objects in accordance with accepted library principles, particularly those of subject and classification order.
generically dependent continuant;data completeness;The degree to which all required measures are known. Values may be designated as missing in order not to have empty cells, or missing values may be replaced with default or interpolated values. In the case of default or interpolated values, these must be flagged as such to distinguish them from actual measurements or observations.
generically dependent continuant;data dictionary;A collection of descriptions of the data objects or items in a data model.
process;self-archiving;Prepare the data in preferred types and the data documentation. Choose the data repository and data license, deposit the data in the repository.
generically dependent continuant;dataset series;A collection of datasets sharing the same product specification. A dataset series is a type of aggregation or collection with some logical grouping such as by a topic (specification) with the (product) unit being a dataset series. Example: A series of earth observations. Each year, month or week (depending on the volume) might be a &hellip. <a href=CASRAI. https://casrai.org/term/dataset-series/ class=more-link
process;open access publishing;
process;conducting operations;
generically dependent continuant;documented data;Data that are delivered with all associated metadata, data dictionary, description of methods and instruments used to collect and process the data, and other supporting data (e.g., duplicate sample results, replicate analyses, percent recovery, etc.).
generically dependent continuant;F2. data are described with rich metadata;
generically dependent continuant;dynamic data;Data the content of which is changing frequently and at asynchronous moments. Examples include: Data streams that are generated by sensors when it is unpredictable when data segments will appear in time (i.e. data streams have gaps). Data streams that are generated by humans in crowdsourcing scenarios where it is not clear when which cell in a database will be filled.
process;integrity;In the context of data and network security: The assurance that information can only be accessed or modified by those authorized to do so. Measures taken to ensure integrity include controlling the physical environment of networked terminals and servers, restricting access to data, and maintaining rigorous authentication practices. Data integrity can also be threatened by environmental hazards, such as heat, dust, and electrical surges.
generically dependent continuant;registered data;Data that have gone through a registration process and have been assigned an identifier metadata to aid in their search and retrieval.
process;a knowledge for resource management;Bin for types of Knowledge related to Resource management
process;digital scholarship;Incorporates: building a digital collection of information for further study and analysis. creating appropriate tools for collection- building. creating appropriate tools for the analysis and study of collections. using digital collections and analytical tools to generate new intellectual products. and, Creating authoring tools for these new intellectual products, either in traditional forms or in digital form.
independent continuant;online workbook;
generically dependent continuant;reference model;A design covering a class of frameworks with the following characteristics: (1) it can be used to generate more specific models that still belong to the class and (2) it can be used to compare a concrete framework design to identify whether it belongs to the same class.
process;engaging in open innovation beyond academia;
process;aptitudes for resource management;Bin for Aptitudes related to Resource management.
process;knowledge of storage management;Bin for types of Knowledge related to Storage management.
process;understand legal background of patents;Learn about the types of patents and its legal implications. Understand the application procedure of patents.
generically dependent continuant;metadata catalogue;A catalogue containing metadata records in XML-encoded (machine-readable and human-readable) format that enables services to find data and services.
generically dependent continuant;data file format;The layout of a file in terms of how the data within the file are organized. A program that uses the data in a file must be able to recognize and possibly access data within the file.
process;understand open access publishing;Know about the open access publishing procedure, journals' policies on OA publishing, project funder and institutions policy as well as the financial support on OA publishing
independent continuant;online documentation;
generically dependent continuant;record standardization;A process in which files are first parsed (assigned to appropriate fields in a record) and then translated to a common format. For example, if an original record had the client’s name and address as “Bob Jones, VP Acme. Co., 15 S. Main St, Brooklyn” the standardized record might read “Bob Jones, Vice President, Acme Corporation, 15 South Main Street, Brooklyn, New York”. Data often lack consistency simply because there are a many of ways of saying the same thing. Standardizing the record ensures that when a query is run for a particular field, accurate results will be returned.
generically dependent continuant;remote access;The ability to get access to a computer or a network from a remote distance. Access may be through an Internet service provider (ISP) or through a dedicated line between a computer or a remote local area network and the central or main corporate local area network. A dedicated line is more expensive and less flexible but offers faster data rates.
generically dependent continuant;archive;A place or collection containing static records, documents, or other materials for long-term preservation.
process;storage security risk assessment and mitigation;Detect and analysis security risk of storage periodically, and minimize the impact of the risks detected
process;understand legal background of licensing;Learn about data licensing, the types of data licences and its legal implications. Understand the application procedure of data licences.
process;fair stewardship supervising;The activity of supervision of other people to ensure FAIR data practices.
generically dependent continuant;de facto standard;A standard that is widely accepted and used, but lacks formal approval by a recognized standards developing organization (e.g., the QWERTY keyboard).
process;search repositories and knowledge-bases;The ability to search repositories and knowledge-bases.
process;skills related to identity management;Bin for Skills needed for Identity management.
process;aptitudes for workflow technologies management;Bin for Aptitudes related to Workflow technologies management.
generically dependent continuant;curated data;The output of a data curation activity. Such data has generally already been cleaned, standardised, documented. Additional metadata relevant to the data object has also been added, via either manual or automatic methods.
generically dependent continuant;real-time data;Data that are being received, processed and stored at the time of their occurrence with only small delays. Examples include: stock quotes, manufacturing statistics, Web server loads, data warehouse activity and sensor feeds to data collectors. Real-time data are data streams that are typically generated by sensors and received via direct networking connections.
generically dependent continuant;universally unique identifier;A 128-bit number used to guarantee unique identity for different objects on the internet over time. File system partitions.
role;data curator;
generically dependent continuant;data entity;An object, event, or phenomenon about which data are stored in a database and which has intermediate representation in a Data Model.
generically dependent continuant;cloud ecosystem;An ecosystem that includes not only traditional elements of cloud computing such as software and infrastructure, but also consultants, integrators, partners, third parties and anything in their environments that has a bearing on the other components.
process;skills related to funding acquisition management;Bin for Skills needed for Funding acquisition management.
process;using persistent identifiers;The use of persistent identifiers or PIDs to uniquely and persistently identify an entity.
process;fair metrics selection skills;Ability to select the appropriate FAIR metrics among the existing ones in relation to the type of digital object concerned.
process;knowledge of identity management;Bin for types of Knowledge related to Identity management
generically dependent continuant;short-term preservation;Short-term preservation. Access to digital materials either for a defined period of time while use is predicted but which does not extend beyond the foreseeable future and/or until it becomes inaccessible because of changes in technology.
generically dependent continuant;data type registry;1. A registry that links data types of all sorts with the executable data processing functions that can be useful for working with a specific data type. Examples include: complex file types in biology (diagnosis), registering categories that appear in PID records to describe data properties. Data types range from complex digital objects to simple...
process;skills related to high performance computing management;Bin for Skills needed for High performance computing management.
process;database administration;The function of managing the physical aspects of data resources, including database design and integrity, backup and recovery, performance and tuning.
generically dependent continuant;F4. (meta)data are registered or indexed in a searchable resource;
generically dependent continuant;non identifiable data;Data that could not lead to the identification of a specific object of interest. These may be data that have been de-identified, or that could not lead to identifiable information in the first place.
generically dependent continuant;data structure;A specialized format for organizing and storing data. General data structure types include the array, the file, the record, the table, the tree, and so on. Any data structure is designed to organize data to suit a specific purpose so that it can be accessed and worked with in appropriate ways....
generically dependent continuant;conformance;The state of having satisfied the requirements of some specific standard(s) and/or specification(s).
generically dependent continuant;relational database;A collection of data items organized as a set of formally-described tables from which data can be accessed or reassembled in many different ways without having to reorganize the database tables. The standard user and application program interface to a relational database is the structured query language (SQL).
process;quality assessment;
generically dependent continuant;international standard;A standard that is used in multiple nations and whose development process is open to representatives from all countries.
process;engage innovation partners;Learn about innovation partners' interests and concerns, analyze them and position the project work/outcome properly. Reach out to innovation partners with proactive and pragmatic innovation plan which is in compliance with FAIR principles.
generically dependent continuant;trusted digital repository;An infrastructure component that provides reliable, long-term access to managed digital resources. It stores, manages, and curates digital objects and returns their bit streams when a request is issued. Trusted repositories undergo regular assessments according to a set of rules such as defined by Data Seal of Approval (DSA) or TRAC (ISO 16363). It is well understood that such an assessment has the potential of increasing trust from its depositors and users, but it will not be the only criterion for users. Repositories can be at different stages of assessments. However, it is evident that certain quality criteria need to be met to distinguish trusted repositories from all types of other entities that store data such as notebooks or lab servers.
generically dependent continuant;cloud computing;A large-scale distributed computing paradigm that is driven by economies of scale, in which a pool of abstracted, virtualized, dynamically- scalable, managed computing power, storage, platforms and services are delivered on demand to external customers over the Internet.
process;data reduction;The process of reducing the amount or size of stored data. This may be achieved by eliminating redundant copies of data files, deduplicating data files by removing redundant records, or by compressing the data files.
process;authentication;The process of confirming the identity of a principal entity.
generically dependent continuant;R1.3 (meta)data meet domain-relevant community standards;
generically dependent continuant;version control;Control over time of data, computer code, software, and documents that allows for the ability to revert to a previous revision, which is critical for data traceability, tracking edits, and correcting mistakes. Version control generates a (changed) copy of a data object that is uniquely labeled with a version number. The intent is to track changes to a data object, by making versioned copies. Note that a version is different from a backup copy, which is typically a copy made at a specific point in time, or a replica.
generically dependent continuant;A1. (meta)data are retrievable by their identifier using a standardised communications protocol;
generically dependent continuant;minimal metadata;A description with very little curation that would include at least a name and PID of a data object. Minimal metadata is only marginally targeted at discovery since there is much better infrastructure to accomplish this.
process;archiving;A curation activity that ensures that data are properly selected, stored, and can be accessed, and for which logical and physical integrity are maintained over time, including security and authenticity.
process;aptitudes for high performance computing management;Bin for Aptitudes related to High performance computing management.
process;appreciation of fair and open research;Recognize the added value of FAIR and open research, encourage researchers to practise FAIR and open research.
role;database developer;
role;information technology specialist;Information systems and technology infrastructure manager, expert, or technician.
role;data custodian;A data custodian is an IT individual or organization responsible for the IT infrastructure providing and protecting data in conformance with the policies and practices prescribed by data governance.
generically dependent continuant;database;A collection of data that is organised in a according to a conceptual structure/model describing the characteristics of these data and the relationships among their corresponding entities, supporting one or more application areas. A database allows its contents to be easily accessed, managed and updated. The type of database used depends on the requirements of &hellip. <a href=CASRAI. https://casrai.org/term/database/ class=more-link
process;user acceptance testing;A phase of development where the product is tested in the real world by the intended audience. The experiences of the early users are forwarded back to the developers who make final changes before releasing the product.
process;curation;The activity of managing and promoting the use of data from their point of creation to ensure that they are fit for contemporary purpose and available for discovery and reuse.
process;knowledge of preservation costs management;Bin for types of Knowledge related to Preservation costs management.
process;manage datasets in a repository;Implement the policies that govern the arrangement, naming, descriptive metadata, provenance metadata, representation metadata, administrative metadata, access controls, retention, disposition, integrity, and replication of digital objects.
process;ability to learn new techniques for fair implementation;Demonstrate willingness to engage with new ways of applying FAIR principles.
process;ethical application of patents, licenses;
process;understanding fair and open research challenges in your organization;Understand the FAIR and open research practices, and the research landscape / current data management practices in the organization.
process;fair stewardship training;The provision of training materials and events in and around good data stewardship.
generically dependent continuant;access;The continued, available for use, ongoing usability of a digital resource, retaining all qualities of authenticity, accuracy and functionality deemed to be essential for the purposes the digital material was created and/or acquired for. Users who have access can retrieve, manipulate, copy, and store copies on a wide range of hard drives and external devices.
process;data processing;A generic concept referring to all kinds of procedures being executed on data at any point in the data life cycle.
realizable entity;creativity;The ability to have an innovative approach to research by creating new or modified current concepts, theories, approaches and/or solutions.
process;patent application;Choose the proper type of patent for the project data and apply for the patent chosen.
generically dependent continuant;data access protocol;A system that allows outsiders to be granted access to databases without overloading the system.
process;develop fair and open research strategy;Find the people with a good understand of FAIR and open research challenges in your organiation, and create a work agenda.
process;data de-noising;Removing noise from data.
process;data destruction;The process of destroying data stored on tapes, hard disks and other forms of electronic media so that it is completely unreadable and cannot be accessed or used.
generically dependent continuant;governance and accountability model;Provides the relationship and process context for working together to ensure outcomes are achieved.
process;metadata exposure;Metadata exposure is the process of finding, identifying, selecting and acquiring/obtaining access to a metadata entity.
process;audit;An independent evaluation of an organization, system, process, project or product.
process;data rescue;Recovery and/or transformation and digitization of dark data and at-risk data so that they can be preserved, accessed, shared, and used. Data rescue also involves the addition of rich metadata to make the content understandable and more easily re-usable.
process;assess fairness;Activity/Process whereby digital objects are evaluated with the relevant FAIR metrics and assessment tools.
generically dependent continuant;data organization;Denotes the complexity of measures that are used by a repository to form aggregations of data objects (including collections and metadata) to describe the properties of data objects, to register PIDs, to build the PID records, to link between all components, and to set up the containers (software stack) that are used to store all...
generically dependent continuant;data table attribute;1. A field or column in a database table. It is an abbreviation for 'physical data attribute' which is a single data element related to a data object, such as a table in a database. The database schema associates one or more attributes with each database entity (i.e. table). 2. A term for a logical or conceptual attribute such as in an entity-attribute-relationship (EAR) data model.
generically dependent continuant;collection management identification;A type of data provenance that adds metadata to identify data collections.
process;searching via algorithms and software;To be able to search using software with a GUI or terminal access. For example using BLAST or genomic search tools in the life sciences.
process;identity management;Identity Management (IdM), also called Identity and Access Management (IAM) refers to a framework of policies and technologies for ensuring that the proper user in an organisation has the appropriate access to technology resources systems fall under the overarching umbrella of IT security. IdM systems not only identify, but authenticate and authorize individuals who will be using IT resources, but also the hardware and applications users need to access.
process;understand societal impact of research;Anticipate possible implications of the research and making its outputs FAIR, reflecting on rmotivations and areas of uncertainty
generically dependent continuant;consensus standard;A standard developed through the cooperation of all parties who have an interest in participating in its development and/or use.
process;knowledge of change management;Bin for types of Knowledge related to Change management.
process;storage management;The term storage management encompasses the technologies and processes organizations use to maximize or improve the performance of their data storage resources. It is a broad category that includes virtualization, replication, mirroring, security, compression, traffic analysis, process automation, storage provisioning and related techniques.
generically dependent continuant;R1. (meta)data are richly described with a plurality of accurate and relevant attributes;
generically dependent continuant;structured data;Data whose elements have been organized into a consistent format and data structure within a defined data model such that the elements can be easily addressed, organized and accessed in various combinations to make better use of the information, such as in a relational database.
process;data recovery;The process of restoring data that have been lost, accidentally deleted, corrupted or made inaccessible for any reason. The data recovery process may vary, depending on the circumstances of the data loss, the data recovery software used to create backups, and backup target media. In some cases, end users may be able to restore lost...
process;choosing the appropriate terminology for your data;To be able to research and identify the appropriate taxonomy for your project. This may involve using resources such as FAIRsharing, which captures metadata on taxonomies and provides an assessment of their FAIRness.
process;data driven disaster;A serious problem caused by one or more ineffective data analysis processes. In addition to the financial burden, problems with data quality and analysis can have a serious impact on security, compliance, project management and human resource management, among others.
generically dependent continuant;regional standard;A Regional standard is one that applies across a multi-nation region. Most countries have their own national standards-making bodies, which in turn may also group together to make regional standards. For example, national standards bodies in Europe are also members of the European Committee for Standardization (CEN) as well as members of ISO. The use of such standards may be voluntary, or they may be referenced in regulation (therefore mandatory).
process;research data management;Data Management refers to the storage, access and preservation of data produced from a given investigation. Data management practices cover the entire lifecycle of the data, from planning the investigation to conducting it, and from backing up data as it is created and used to long term preservation of data deliverables after the research investigation has concluded. Specific activities and issues that fall within the category of data management include: File naming (the proper way to name computer files). data quality control and quality assurance. data access. data documentation (including levels of uncertainty). metadata creation and controlled vocabularies. data storage. data archiving and preservation. data sharing and reuse. data integrity. data security. data privacy. data rights. notebook protocols (lab or field).
generically dependent continuant;data warehouse;A central repository for all or significant parts of the data that an organization's various business systems collect. A data warehouse tends to be a strategic but somewhat unfinished concept. Data warehousing emphasizes the capture of data from diverse sources for useful analysis and access, but does not generally start from the point-of-view of the &hellip. <a href=CASRAI. https://casrai.org/term/data-warehouse/ class=more-link
process;fair evaluation of repositories for data deposition;To be able to define and deploy appropriate criteria, based on the FAIR principles, to identify the appropriate repository for a dataset. This may, for example, involve discovering the mark-up of the repository, the exchange formats and data models used, and the licensing information for each repository. Tools such as the FAIR evaluator or FAIRshake may be used to assess the FAIRness of a repository based on human-entered questionnaires or FAIRsharing resource metadata.
process;knowledge to contextualise fair principles to domain;Know how data handling practices in the domain make FAIR criteria more or less easy to implement.
generically dependent continuant;reuse of digital assets;
process;data wrangling;The process of manually or semi-automatically converting or mapping data from one form into another format that allows for more convenient consumption of the data with the help of semi-automated tools. Gathering and organizing disparate data from different sources, often collected by many different investigators. Activities include developing and supporting search tools that utilize standardized &hellip. <a href=CASRAI. https://casrai.org/term/data-wrangling/ class=more-link
process;data ingestion;The process of obtaining, importing, and processing data for later use or storage in a database. This process often involves altering individual files by editing their content and/or formatting them to fit into a larger document.
process;skills related to authorisation management;Bin for Skills needed for Authorization management.
process;investigate open innovation opportunities;Explore the potential application domain/sociental implication of the project work and the communities of users/partners.
process;flexibility in relating fair criteria to openness;Appreciate the need for flexibility in applying FAIR criteria to make data as open as possible, as closed as necessary.
independent continuant;wiki site;
generically dependent continuant;research data management infrastructure;The configuration of staff, services and tools assembled to support data management across the research lifecycle and more specifically to provide comprehensive coverage of the stages making up the data lifecycle. It can be organized locally and/or globally to support research data activities across the research lifecycle.
process;data splitting;An approach to protecting sensitive data from unauthorized access by encrypting the data and storing different portions of a file on different servers. An unauthorized person would need to know the locations of the servers containing the parts, be able to get access to each server, know what data to combine, and how to decrypt it. Data splitting can be made even more effective by periodically retrieving and recombining the parts, and then splitting the data in a different way among different servers, and using a different encryption key.
role;data steward;Data stewardship is a shared responsibility between Principal Investigators and data stewards. Principal Investigators are responsible for, and data stewards provide support for: (a) Data collection, data integration, or reuse of existing data. (b) Review of data quality. (c) Description of scientific workflow/process. (d) Provision of standards-compliant metadata. and, (e) Submission of data and data.
generically dependent continuant;data identifier;An identifier that uniquely distinguishes one set of data from all others.
process;workflow technologies management;The process of setting up environments for workflow technologies.
process;publish output in a repository;Deposit research output (software, data and publication together with documentation) in previousy selected repositories.
generically dependent continuant;system metadata;Digital entity properties that are generated by the data management system (e.g., creation time. owner. storage location. data retention period. the length of time a digital entity will be retained).
process;manage access;Monitor the status of information access of different stakeholder groups. Evaluate new access request and authorize or decline it. Update the organizational information access overview.
generically dependent continuant;research data format;Research data format is a generic term encompassing the concept of a standardised format for research data.
generically dependent continuant;linked open data;Data where relationships/connections between them are available to allow easy data access. A typical case of a large Linked dataset is DBPedia (http://dbpedia.org/), which essentially makes the content of Wikipedia available in RDF. This related collection of interrelated datasets is stored on the Web and available via a common format -RDF.
process;data modeling;Data modeling formalizes and documents existing processes and events. It captures and translates complex system designs into easily understood representations of the data flows and processes, creating a blueprint for construction and/or re-engineering.
process;research governance;Ensures that the benefits to society of research outweigh any risks, from both an ethical and legal perspective.
process;tactical/short-term planning;
generically dependent continuant;repository certification schemes;
process;skills related to preservation costs management;Bin for Skills needed for Preservation costs management.
process;aptitudes for provenance information management;Bin for Aptitudes related to Provenance information management.
process;recognise and acknowledge contributions;To clearly communicate the existence of contributions from different individuals / projects to the compilation of a given dataset, in such a way that can be consistently cited.
generically dependent continuant;electronic medical record;An electronic version of the paper record that doctors have traditionally maintained for their patients and which is typically only accessible within the facility or office that controls it.
generically dependent continuant;registry;A database containing information about trusted repositories that are provided by the repository managers and are useful for human and machine users. It is a registry information system on which a register is maintained. These registries do not contain information about all metadata descriptions of digital objects, nor do they offer a list of PIDs of all stored digital objects. They do offer information based on standardized types on how to retrieve such information (e.g., the port under which OAI-PMH can be accessed to offer metadata). It is a set of files containing identifiers assigned to items with descriptions of the associated items. It is assignment of a permanent, unique and unambiguous identifier to an item.
role;project manager;The person who is tasked with delivering a project within the boundaries and framework established by the program manager. The project manager is and should be delivery and execution focused and is judged on the elements of time, cost, and scope of the project. The person responsible for ensuring that the Project Team completes the project. The Project Manager develops the Project Plan with the team and manages the teamís performance of project tasks. It is also the responsibility of the Project Manager to secure acceptance and approval of deliverables from the Project Sponsor and Stakeholders. The Project Manager is responsible for communication, including status reporting, risk management, escalation of issues that cannot be resolved in the team, and, in general, making sure the project is delivered in budget, on schedule, and within scope.
generically dependent continuant;data item;A type of data element that expresses a proposition that binds one or more property values to some data entity.
generically dependent continuant;dataset;Any organized collection of data in a computational format, defined by a theme or category that reflects what is being measured/observed/monitored. The presentation of the data in the application is enabled through metadata.REFERENCE. Research Data Alliance http://smw-rda.esc.rzg.mpg.de/index.php/Main Page . Mapping the Data Landscape 2011 Summit. TBS Standard on Geospatial Data (ISO 19115:2003). Environment Canada data stewardship &hellip. <a href=CASRAI. https://casrai.org/term/dataset/ class=more-link
generically dependent continuant;open government;A governing culture that holds that the public has the right to access the documents and proceedings of government to allow for greater openness, accountability, and engagement.
generically dependent continuant;DSM-2-R2;Project collected Data are organized into structured Dataset(s) and conform to a locally defined Dataset Model
process;preservation costs management;Planning for and controlling the present and future costs of the conservation of data, including technical storage, fixed costs, and staff resources.
process;evaluation;Evaluation is a decision about significance, value, or quality of something, based on careful study of its good and bad features.
generically dependent continuant;relations;Indicates how the different components within a system are linked to fulfill the tasks. Relations are thus defined by the services they are making use of and by the interface specifications.
generically dependent continuant;national standard;From an official perspective, a national standard is adopted by a national standards body (e.g., Standards Council of Canada, American National Standards Institute, British Standards Institution) and made available to the public. Practically speaking, however, a national standard is any standard that is widely used and recognized within a country. In this context, even government standards, such as those issued by the Occupational Safety and Health Administration (OSHA), can be considered national standards.
generically dependent continuant;DSM-1-R2;Structured and/or Unstructured Data are organised into Dataset(s) created for the purpose of FAIR sharing
process;information security;
process;knowledge of data management costs management;Bin for types of Knowledge needed for Data management costs management.
process;publish data;
generically dependent continuant;confidentiality;The duties and practices of people and organizations to ensure that individual's personal information only flows from one entity to another according to legislated or otherwise broadly accepted norms and policies.
process;aptitudes for service level management;Bin for Aptitudes related to Service level management.
process;access control and management;
generically dependent continuant;personally identifiable information;1. Data which relate to a living individual who can be identified (a) from those data, or (b) from those data and other information which is in the possession of, or is likely to come into the possession of, the data controller, and includes any expression of opinion about the individual and any indication of the intentions of the data controller or any other person in respect of the individual. 2. Any data that could potentially identify a specific individual. Any information that can be used to distinguish one person from another and can be used for de-anonymizing anonymous data can be considered personally identifiable data. 3. Data are identifiable if the information contains the name of an individual, or other identifying items such as birth date, address or geocoding. Data will be identifiable if the information contains a unique personal identifier and the holder of the information also has the master list linking the identifiers to individuals. Data may also be identifiable because of the number of different pieces of information known about a particular individual. It may also be possible to ascertain the identity of individuals from aggregated data where there are very few individuals in a particular category. Identifiability is dependent on the amount of information held and also on the skills and technology of the holder.
process;maintaining persistent identifiers;
process;understand data ownership and access policies;Learn about data copyright laws, licennsing and other legal aspects of data access. Understand the application of those laws at the project level.
generically dependent continuant;fairplus DSM representation and format indicator;The fairplus DSM representation and format indicators relate to how the data object & metadata object are represented and formatted.
generically dependent continuant;data catalogue;A curated collection of metadata about datasets and their data elements.
process;skills related to service level management;Bin for Skills needed for Service level management.
generically dependent continuant;data traceability;Data traceability follows the lifecycle of data to track all access and changes to the data. It helps demonstrate transparency, compliance and adherence to regulations. Data traceability, along with data compliance, can be considered part of a data audit process. Data traceability is fundamental to reproducible research.
generically dependent continuant;access control list;A list used to grant permission matched against credentials.
generically dependent continuant;fairplus DSM content-related indicator;The fairplus DSM content-related indicators relate to what is reported in the Dataset (data) & the Dataset Descriptor (metadata).
generically dependent continuant;A1.1 the protocol is open, free, and universally implementable;
generically dependent continuant;normalization;The process of organizing data into tables in such a way that the results of using the database are always unambiguous and as intended. Normalization is typically a refinement process after the initial exercise of identifying the data objects that should be in the database, identifying their relationships, and defining the tables required and the columns within each table.
process;select and apply license;Choose the proper license considering types of project data and clearly indicate (apply) the license chosen in the project work.
process;service level management;It can be considered as a negotiated agreement between the customer and vendor which are acceptable to both parties with respect to costs and expectations in order to support the business process.
generically dependent continuant;DSM-0-R2;No representation of Data purposed for FAIR sharing is available
generically dependent continuant;curation workflow;A type of workflow that includes active steps to curate data as an aid to on-going management of data through its lifecycle.
process;understand storage security challanges;Understand the current storage security status and the preferred status, as well as the barriers between them.
process;meeting/conference organisation;Meeting/conference organisation is a project management activity that encompasses all of the steps required to run a meeting or conference.
generically dependent continuant;fairplus DSM hosting-environment capabilities indicator;The fairplus DSM hosting-environment capabilities indicator relate to the capabilities of the hosting environment that enables and supports the use of FAIR data
generically dependent continuant;raw data;Data that have not been processed for meaningful use. Although raw data have the potential to become information, they require selective extraction, organization, and sometimes analysis and formatting for presentation. As a result of processing, raw data sometimes end up in a database, which enables the data to become accessible for further processing and analysis.
process;data production;Includes all activities involved in the planning, collecting, processing, analysis and maintenance of data in the original research project. Among these activities are selecting a study design, constructing instruments for data collection, conducting data collection/creation, performing data editing/verification/validation, analyzing data, backing up data versions and preparing and tagging metadata.
process;logistical support;
generically dependent continuant;extensible markup language;Extensible Markup Language (XML) is a simple, very flexible text format derived from SGML (ISO 8879). Originally designed to meet the challenges of large-scale electronic publishing, XML is also playing an increasingly important role in the exchange of a wide variety of data on the Web and elsewhere.
generically dependent continuant;DSM-5-R2;Dataset(s) are granularly represented and managed at the Data Element Level (e.g. ISO 11179 MDR standard)
process;storage security management;Manage the assessment, implementation and monitoring of secure storage protocols.
generically dependent continuant;DSM-4-R2;Dataset(s) content is semantically represented using Linked Data Represetations conforming to a Semantic Data Model
process;data acquisition;The process of acquiring data from some source. For example, data may be acquired by download from a repository, transfer from a data logger, data capture, etc.
process;data analysis;A data lifecycle stage that involves the techniques that produce synthesized knowledge from organized information.
generically dependent continuant;DSM-1-R0;Dataset Metadata is formally represented in the form of an Identifiable Dataset Descriptor
process;aptitudes for data management costs management;Bin for Aptitudes related to Data management costs management.
process;skills related to change management;Bin for Skills needed for Change management.
process;governance;1. Exercising authority to provide direction and to undertake, coordinate, and regulate activities in support of achieving this direction and desired outcomes. Governance can be thought of as the role of an organization's board of directors or its equivalent that is focused on defining that organization's purpose and the development of the strategies, objectives, values, and policies that frame how that purpose will be pursued. It includes the development of such things as mission statements, statements of organizational objectives and values, logic models, organizational performance metrics, risk management frameworks, policies and guidelines for financial and operational matters, stakeholder relations, etc.
generically dependent continuant;DSM-0-R3;Dataset Metadata is NOT formally represented in a structured Dataset Descriptor
generically dependent continuant;DSM-3-R2;Structured Data are represented as Datasets and conform to relevant Standard Dataset Model(s) for FAIR sharing
process;define access policy;Understand the needs and conditions of information access for different stakeholder groups. Identify the responsibility and rights for each stakeholder group on informaiton access. Build up a catalogue of risk profiles. For each risk profile, develope mitigation protocols.
