class;term;comment
disposition;model technical uncertainty;uncertainty arising from the computer implementation of the model.Model technical uncertainty is the uncertainty generated by software or hardware errors, i.e. hidden flaws in the technical equipment. Software errors arise from bugs in software, design errors in algorithms and typing errors in model source code. Hardware errors arise from bugs, such as the bug in the early version of the Pentium processor, which gave rise to numerical error in a broad range of floating-point calculations performed on the processor.
generically dependent continuant;fixed effect;A statistical effect that is associated with an input variable that has a limited number of levels or in which only a limited number of levels are of interest to the experimenter.
generically dependent continuant;interaction effect;A statistical effect that represents the role of a variable in an estimated model (most often a regression model) and its effect on the dependent variable. A variable that has an interaction effect will have a different effect on the dependent variable, depending on the level of some third variable.
generically dependent continuant;disease test sensitivity;A sensitivity that refers to the number of patients with a positive test who have a disease divided by all patients who have the disease. A test with high sensitivity will not miss many patients who have the disease (i.e., few false negative results).
generically dependent continuant;disease test specificity;A specificity that refers to the number of patients who have a negative test and do not have the disease divided by the number of patients who do not have the disease. A test with high specificity will infrequently identify patients as having a disease when they do not (i.e., few false positive results).
generically dependent continuant;random effect;A statistical effect that is associated with input variables chosen at random from a population having a large or infinite number of possible values.
generically dependent continuant;lack of fit error;A statistical error that occurs when the analysis omits one or more important terms or factors from the model.
generically dependent continuant;ordinal scale;A measurement scale that rankings on which data can be sorted however the size or magnitude of differences between any data points in a class is unknown, just that one ranking is greater than the other
generically dependent continuant;ratio scale;A measurement scale that is similar to an interval scale, i.e. a magnitude of a continuous quantity and a unit magnitude of the same kind. the distinguishing feature of a ratio scale is a meaningful zero value that means the absence of whatever is measured.
generically dependent continuant;interval scale;A measurement scale consisting of equal-sized units. the distance between any two positions is of known size.
generically dependent continuant;nominal scale;A measurement scale that placing of data into categories, without any order or structure (see related OBI term of categorical measurement datum).
generically dependent continuant;standardized coefficient;A quantitative confidence value that has been standardized so that they have variances of 1.0. produces standardized regression coefficients (betas)
process;logit regression;A type of regression analysis used for predicting the outcome of a categorical dependent variable
generically dependent continuant;expected value;A quantitative confidence value that represents theoretical average value of a statistic over an infinite number of samples from the same population. the weights correspond to the probabilities in the case of a discrete random variable or densities in the case of a continuous random variable.
generically dependent continuant;intraclass correlation coefficient;A quantitative confidence value that is a descriptive statistic and can be used to describe how strongly units in the same group resemble each other. unlike other correlation measures it operates on data structured as groups, rather than data structured as paired observations.
generically dependent continuant;randomization sampling design;A data sampling design that uses randomization for sample selection
process;nonlinear regression;A form of regression analysis in which observational data are modeled by a function which is a nonlinear combination of the model parameters and depends on one or more independent variables
generically dependent continuant;non-randomization sampling design;A data sampling design that does not use randomization for sample selection
generically dependent continuant;coefficient of variation;A quantitative confidence value that is the standard deviation of a data set divided by the mean of the same data set. a normalized measure of dispersion of a probability distribution
generically dependent continuant;statistical error;A quantitative confidence value that represents unexplained variation in a collection of observations. comopnents of error include random error and lack of fit error
generically dependent continuant;bias;A quantitative confidence value that is a general statistical term meaning a systematic (not random) deviation from the true value
process;standardization of techniques and material;
process;substitution of theoretical validity for technical consistency;
process;measurement error;
process;standardization of observational technique (form) and protocol;
process;observations down-focused to smaller area;
process;imperfect model;
process;subjective judgement;
process;incomplete knowledge;
process;limited understanding;
process;observations limited to available material;
process;utilitarian emphasis on practical result;
process;substitution of taxonomy for diagnosis;
process;division of labor;
process;find exemplars-filter for clear-cut case;
process;segmentation of uncertainty;
process;division of data along political line for clarity;
process;division of labor along technical/substantive line;
process;search for pathognomonic sign;
process;shotgun treatment;
generically dependent continuant;Incidence rate;A data item that refers to the number of new events that have occurred in a specific time interval divided by the population at risk at the beginning of the time interval. The result gives the likelihood of developing an event in that time interval.
process;data collection by web crawling;An online data collection process that extracts data from online using a web crawler. A Web crawler is an Internet bot which systematically browses the World Wide Web and gets data from WWW.
process;reacting subject;
generically dependent continuant;test validity;A validity that refers to the degree to which evidence and theory support the interpretations of test scores (as entailed by proposed uses of tests).
process;collection of incommensurate data;A data collection process that deals with incommensurate fields in the data.
process;operative complication (experimental);
generically dependent continuant;censored data;A data item collected from censoring that the value of a measurement or observation is only partially known.
process;data collection from online resource;A data collection process that is conducted through an online process.
process;lack of institutional security;
process;normal distribution probability density function;A probability density function that is for normal distribution probability
process;data collection from online database;An online data collection process that extracts data from an online database
process;delay and lack of communication between investigators;
generically dependent continuant;relative risk;A data item that equals the incidence in exposed individuals divided by the incidence in unexposed individuals. The relative risk can be calculated from studies in which the proportion of patients exposed and unexposed to a risk is known, such as a cohort study.
process;generation of missing data;A planned process that generates possible values of missing data
process;order data sequentially or by spatial location;
generically dependent continuant;reliability;A data item that refers to the extent to which repeated measurements of a relatively stable phenomenon fall closely to each other.
process;processing incompatible data;A data transformation process that transforms incompatible data to compatible data.
process;standardize;
generically dependent continuant;odds ratio;A data item that refers to the odds that an individual with a specific condition has been exposed to a risk factor divided by the odds that a control has been exposed. The odds ratio is used in case-control studies. The odds ratio provides a reasonable estimate of the relative risk for uncommon conditions.
generically dependent continuant;web crawling software;A software that is used to browses the World Wide Web in a methodical, automated manner.
process;uncontrollable procedure;
generically dependent continuant;prevalence rate;A data item that refers to the number of individuals with a given disease at a given point in time divided by the population at risk at a specified point in time or over a specified period of time.
process;permutation;A data transformation process that re-arrange the order of all or part of a set of data items.
process;observational difficulty;
generically dependent continuant;sensitivity;A data item that measures the proportion of actual positives which are correctly identified as such (e.g. the percentage of sick people who are correctly identified as having the condition).
process;random permutation;A permutation process that randomly orders a set of data items.
generically dependent continuant;specificity;A data item that refers to the proportion of negatives in a binary classification test which are correctly identified
process;lack of funding;
generically dependent continuant;sum value;A data item that is produced as the output of a summing data transformation and represents the total value of the input data.
process;sporadic funding;
generically dependent continuant;dichotomous variable specification;A variable that has only two categories.
generically dependent continuant;representation validity;A content validity that refers to the extent to which an abstract theoretical construct can be turned into a specific practical test.
process;uncontrollable experimental condition;
generically dependent continuant;dummy variable;A statistical variable with only two categories that reflect only part of the information available in a more comprehensive variable
generically dependent continuant;face validity;A content validity that estimates whether a test appears to measure a certain criterion. It is not guaranteed that the test actually measures phenomena in that domain. When the test does not appear to be measuring what it is, it has low face validity.
process;lack of information for comparison;
generically dependent continuant;concurrent validity;A criterion validity that refers to the degree to which the operationalization correlates with other measures of the same construct that are measured at the same time. When the measure is compared to another measure of the same type, they will be related (or correlated). In the selection test example, this would mean that the tests are administered to current employees and then correlated with their scores on performance reviews.
process;unclear boundaries of causal phenomena;
generically dependent continuant;covariate specification;A variable specification that specifies a variable used in statistical analysis to correct, adjust, or modify the values of a dependent variable. an independent variable not manipulated by the investigator
generically dependent continuant;predictive validity;A criterion validity that refers to the degree to which the operationalization can predict (or correlate with) other measures of the same construct that are measured at some time in the future. With the selection test example, this would mean that the tests are administered to applicants, all applicants are hired, their performance is reviewed at a later time, and then their scores on the two measures are correlated.
process;lack of causal model;
generically dependent continuant;Poisson distribution;A discrete probability distribution that expresses the probability of a given number of events occurring in a fixed interval of time and/or space if these events occur with a known average rate and independently of the time since the last event. The Poisson distribution can also be used for the number of events in other specified intervals such as distance, area or volume.
generically dependent continuant;GLobal Identifier of Target Regions software;A software that is used to identify transcription factor binding sites in a genome that have been enriched with aligned reads generated from ChIP-Seq technology.
process;specialist/nonspecialist handling of the same case;
generically dependent continuant;negative likelihood ratio;A likelihood ratio that is calculated by dividing 1 minus sensitivity by specificity ((1-sensitivity)/specificity).
process;peak calling;An inferential statistical data analysis to identify protein-binding regions in a genome sequence from the data generated from a ChIP-sequencing or ChIP-chip experiment. When the protein is a transcription factor, the region is a transcription factor binding site (TFBS).
process;unequal status between investigators;
generically dependent continuant;intervening variable specification;A variable postulated to be a predictor of one or more dependent variables, and simultaneously predicted by one or more independent variables
generically dependent continuant;Extraction of Differential Gene Expression software;A software that is used for the differential gene expression significance analysis of DNA microarray experiments for both standard and time course experiments. The outputs consist of bothe p-values and q-values.
process;labile and spreading symptom and side effect;
generically dependent continuant;binomial distribution;A discrete probability distribution that has the number of successes in a sequence of n independent yes/no experiments, each of which yields success with probability p. Such a success/failure experiment is also called a Bernoulli experiment or Bernoulli trial.
generically dependent continuant;Patterns from Gene Expression software;A software that can be used to produce lists of differentially expressed genes with confidence measures attached. These lists are generated via a False Discovery Rate (FDR) method of controlling the false positives. Patterns from Gene Expression (PaGE) is more than a differential expression analysis tool. PaGE is a tool to attach descriptive, dependable, and easily interpretable expression patterns to genes across multiple conditions, each represented by a set of replicated array experiments.
process;delayed information;
generically dependent continuant;accuracy;A data item that refers to the number of true positives and true negatives divided by the total number of observations.
generically dependent continuant;positive likelihood ratio;A likelihood ratio that is calculated by dividing sensitivity by 1 minus specificity (sensitivity/(1-specificity)).
process;differential expression analysis using LIMMA linear models for microarry data;A differential expression analysis using LIMMA linear model to identify differential expression for microarray data.
process;poor management-staff relation;
generically dependent continuant;absolute risk;A data item of an observed or calculated probability of occurrence of an event, X, in a population related to exposure to a specific hazard, infection, trauma. the number of persons suffering from a disease when the exposed population is known with certainty.
process;summing data values;A data transformation that add two or more numbers, magnitudes, quantities, or particulars as determined by or as if by the mathematical process of addition.
process;diverse populations for study;
generically dependent continuant;power;A quantitative confidence value that refers to the ability of a study to detect a true difference. Negative findings may reflect that the study was underpowered to detect a difference.
generically dependent continuant;discrete data value;A data value that is discrete, ie, counted.
generically dependent continuant;random error;A component of experimental error that occurs due to natural variation in the process.
generically dependent continuant;ordinal data value;A data value that is an ordinal number, ie., a number that tells the position of something in a list.
generically dependent continuant;interquartile range;A quantitative confidence value that refers to the upper and lower values defining the central 50 percent of observations. The boundaries are equal to the 25th and 75th percentiles. The interquartile range can be depicted in a box and whiskers plot.
generically dependent continuant;numerical data value;An information content entity that refers to a number value of a data item.
generically dependent continuant;percentile;A quantitative confidence value that equals the percentage of a distribution that is below a specific value. As an example, a child is in 90th percentile for weight if only 10 percent of children the same age weigh more than she does.
generically dependent continuant;continuous data value;A data value that is continuous from an interval of possible outcomes.
generically dependent continuant;type 1 error rate;A quantitative confidence value that refers to the probability of incorrectly concluding that there is a statistically significant difference in a dataset. Alpha is the number after a p-value. Thus, a statistically significant difference reported as p<0.05 means that there is less than a 5 percent chance that the difference could have occurred by chance.
generically dependent continuant;nominal data value;A data value that is a nominal number, ie., a number used only as a name, or to identify something (not as an actual value or position).
generically dependent continuant;type 2 error rate;A quantitative confidence value that refers to the probability of incorrectly concluding that there was no statistically significant difference in a dataset. This error often reflects insufficient power of the study.
generically dependent continuant;range;A quantitative confidence value that equals the difference between the largest and smallest observation.
generically dependent continuant;cardinal data value;A data value that is a cardinal number, i.e., a number that says how many of something there are, such as one, two, three, four, five.
generically dependent continuant;standard deviation;A quantitative confidence value that measures the variability of data around the mean.
generically dependent continuant;undirected graph;A mathematic graph that a set of objects (vertices or nodes) that are connected together, where all the edges between two objects are bidirectional.
generically dependent continuant;confidence interval;A quantitative confidence value that refers to an interval give values within which there is a high probability (95 percent by convention) that the true population value can be found. The calculation of a confidence interval considers the standard deviation of the data and the number of observations. Thus, a confidence interval narrows as the number of observations increases, or its variance (dispersion) decreases.
process;Anscombe transformation;A variance-stabilizing transformation that transforms a random variable with a Poisson distribution into one with an approximately standard Gaussian distribution.
generically dependent continuant;credible interval;A quantitative confidence value that is used in Bayesian analysis to describe the range in which a posterior probability estimate is likely to reside.
process;rank-order transformation;A data transformation that lists data items in a sequential arrangement
process;square root transformation;A data transformation that performs an operation of square root.
process;random selection;A data collection by sampling process that uses some form of random selection, that is, one that will ensure that all units in the population have an equal probability or chance of being selected.
process;knuth shuffle;A random permutation process that generates a permutation of n items uniformly at random without retries. Specifically, it is to start with any permutation (for example, the identity permutation), and then go through the positions 1 through n − 1, and for each position i swap the element currently there with a randomly chosen element from positions i through n, inclusive.
generically dependent continuant;period prevalence rate;A prevalence rate that occurs at a specific period of time.
process;sorting;A data transformation process that puts the data items in a set in a certain order.
process;polynomial regression;A special case of multiple linear regression in which the relationship between the independent variable x and the dependent variable y is modeled as an nth order polynomial
process;Kriging;A regression method of interpolation for which the interpolated values are modeled by a Gaussian process governed by prior covariances, as opposed to a piecewise-polynomial spline chosen to optimize smoothness of the fitted values.
generically dependent continuant;data sampling design;A plan specification that provides a detailed outline of which measurements will be taken at what times, on which material, in what manner, and by whom. Sampling plans should be designed in such a way that the resulting data will contain a representative sample of the parameters of interest and allow for all questions, as stated in the goals, to be answered.
process;Bayesian analysis;An inferential statistical data analysis that estimates parameters of an underlying distribution based on the observed distribution
generically dependent continuant;discrete probability distribution;A probability distribution that is associated with discrete variables and is characterized by a probability mass function.
process;data transformation in statistics;A data processing that applies a deterministic mathematical function to each point in a data set. that is, each data point zi is replaced with the transformed value yi = f(zi), where f is a function.
generically dependent continuant;frequency distribution;A tabular summary of a set of data showing the number of items in each of several non-overlapping classes or groupings
process;log2 transformation;A logarithmic transformation that uses the base-2 logarithm.
generically dependent continuant;point prevalence rate;A prevalence rate that occurs at a specific point of time.
process;sorting based on numerical order;A sorting process that sorts a set of data items based on the numberical order.
generically dependent continuant;continuous probability distribution;A probability distribution that is associated with continuous variables and has a probability density function.
process;sorting based on lexicorgraphic order;A sorting process that sorts a set of data items based on a lexicorgraphic order
generically dependent continuant;cohen's kappa coefficient;A statistical measure of inter-rater agreement or inter-annotator agreement for qualitative (categorical) items.
process;factor analysis;A multivariate analysis that uncovers the latent structure (dimensions) of a set of variables. It reduces attribute space from a larger number of variables to a smaller number of factors.
generically dependent continuant;validity;A data item that refers to the extent to which a concept conclusion or measurement is well-founded and corresponds accurately to the real world.
process;MANOVA;A multivariate analysis that compares multivariate sample means. As a multivariate procedure, it is used when there are two or more dependent variables.
