class;term;comment
quality;net plot area;An plot area quality inhering in a net plot. It corresponds to the plot area minus the unwanted area removed, most often the outside rows.
process;crop residue retention process;A crop residue management process in which crop residue are left in the field.
process;crop residue grazing process;A crop residue removal process in which crop residue are grazed
process;crop residue harvest process;A crop residue removal process in which crop residue are harvested and removed from the field.
quality;field altitude;Elevation above the sea level of a field.
quality;intra-row spacing;Distance between two plants in a same row.
process;hedgerow intercropping;Intercropping in which several rows of crops are interspersed with hedges of fast growing shrubs that are coppiced every few weeks to provide a nitrogen-rich mulch for the crop.
quality;distance between a weather station and the field;Distance between the weather station and the field.
quality;temperature of air maximum;Maximum temperature of air.
generically dependent continuant;weather station latitude;Latitude coordinate of a weather station
generically dependent continuant;weather station longitude;Longitude coordinate of a weather station.
generically dependent continuant;GPS coordinates of a weather station;A unique identifier of the postion a weather station on earth, usually expressed in alphanumeric characters.
quality;temperature of air minimum;Minimum temperature of air.
quality;temperature of air average;Average temperature of air.
quality;temperature of air average daily;Average temperature of air over a day.
process;inter-cropping experiment;An agricultural experiment during which at least two different crops are grown at the same time.
quality;temperature of air maximum daily;Maximum temperature of air reached in a day.
quality;temperature of air maximum yearly;Maximum temperature of air reached in a year.
quality;relative humidity;Humidity that correspond to moisture content of the atmosphere, expressed as a percentage of the amount of moisture that can be retained by the atmosphere at a given temperature and pressure without condensation.
quality;temperature of air average yearly;Average temperature of air over a year.
quality;temperature of air average monthly;Average temperature of air over a month.
quality;temperature of air minimum daily;Minimum temperature of air reached in a day.
quality;temperature of air minimum yearly;Minimum temperature of air reached in a year.
process;cropping system;An agricultural process in which crops are cultivated following crop sequences and management techniques.
object;wheelbarrow;An agricultural implement that is a small hand-propelled vehicle, usually with just one wheel, designed to be pushed and guided by a single person using two handles at the rear.
object;wheelbarrow sprayer;An agricultural implement consisting of a tank and a spraying system attached to wheels.
process;desuckering;A pruning process in which one or more suckers are removed.
generically dependent continuant;sprout lenght measurement protocol;Measure the length of sprout with a steel tape.
role;irrigation water source role;A role that inheres in a water body that is realised in an irrigation process where water is transported from that water body to the target of the irrigation process.
fiat object;irrigation source;A water body from which water is taken during an irrigation process and transported to the target of the irrigation process.
generically dependent continuant;material area density recording;Protocol in which the weight or the volume of the material is recorded from the packaging of the material. This value is then divided by the surface area over which the material is applied to obtain the area density of the material.
process;rotation phase;A planned process which is a distinguishable part of a rotation process
process;land levelling process;A planned process in which the agricultural field surface is shaped for ensuring that the depths and discharge variations over the agricultural field are relatively uniform.
specifically dependent continuant;crop rotation duration;A duration inhering in a crop rotation process
process;crop residue management process;A planned process in which the thickness of crop residue on the surface of an agricultural field is managed.
generically dependent continuant;mulch thickness measurement protocol;With a ruler measure the distance between the soil surface and the top of the mulch layer.
process;irrigation process;A planned process in which water is artificially supplied to plant or soil to sustain plants.
generically dependent continuant;interrow width measurement protocol;With a ruler measure the distance between the center of two rows. The center of the rows is where the plant reproductive material has been planted.
quality;weeding date;The time of a weeding process
quality;threshing date;The time of a threshing process
quality;chemical pest control date;The time of a chemical pest control process
quality;windrowing date;The time of a windrowing
quality;baling date;The time of a baling process
quality;winnowing date;The time of a winnowing process
quality;haymaking date;The time of a haymaking process
quality;mechanical pest control date;The time of a mechanical pest control process
quality;biological pest control date;The time of a biological pest control process
quality;volume of irrigation water;Volume of water applied during an irrigation process.
generically dependent continuant;bund height measurement protocol;Measure the distance between the soil surface and the top of a bund. Repeat this operation on multiple bunds, and average the results.
generically dependent continuant;agricultural process depth measurement protocol;Measurement protocol in which the depth into the soil of an agricultural process is measured.
generically dependent continuant;water source distance measurement protocol;Measure the shortest distance between the water source and the entrance of the field with a measuring wheel.
generically dependent continuant;moisture concentration measurement protocol;A protocol defined as follow: 1.Weight a sample of the material. 2.Dry this sample. 3.Weight the dry sample. Moisture concentration = ((Ww-Wd)/Ww) x 100 in which : WW = wet weight of the sample, and Wd = weight of the sample after drying.
generically dependent continuant;agricultural process depth measurement protocol using a penometer;Use of a penometer to measure the depth of the agricultural process.
process;conventional tillage process;A tillage process in which, approximately, less than 15 percent of the soil surface is covered by crop residue after planting.
generically dependent continuant;implement lenght measurement protocol;Measure the length of the implement that goes into the soil to realize the agricultural process to knoe the depth of the agricultural process. For exemple, measure the length of the tool blade used for tillage to evaluate tillage depth.
process;reduced tillage process;A tillage process in which between, approximately, 15 to 30 percent of the soil surface is covered by plant residue after planting.
generically dependent continuant;chemical concentration in fertilizer recording protocol;Record the concentration of the chemical element of interest in the fertilizer used indicated on the fertilizer container.
process;conservation tillage process;A tillage process in which a proportion of plant residue, left over after a harvesting process, is left relatively undisturbed on the tilled land. this is done in order to accomplish several conservation objectives including the maintenance of soil moisture content, the reduction of soil erosion and soil compaction, and/or the reduction of labour intensity and fuel consumption.
generically dependent continuant;harvested row counting protocol;Count the number of row that have been harvested.
quality;detrashing date;The time of a detrashing process
quality;limbing date;The time of a limbing process
quality;desuckering date;The time of a desuckering process
quality;tree topping date;The time of a tree topping process
quality;subsurface drip irrigation date;The time of a subsurface drip irrigation process
quality;subsurface textile irrigation date;The time of a subsurface textile irrigation process
quality;drip irrigation date;The time of a drip irrigation process
quality;pitcher irrigation date;The time of a pitcher irrigation process
quality;lifting date;The time of a lifting process
quality;trussing date;The time of a trussing process
quality;cutting date;The time of a cutting process
process;mechanical pest control process;A pest control process in which physical means such as barriers, traps and handpicking, or physical conditions like high temperature, are used to control unwanted organisms.
generically dependent continuant;row length mesurement protocol;Measure the distance between the beginning and the end of the row.
process;biological pest control process;A pest control process in which organisms are employed to manage unwanted organisms.
generically dependent continuant;lignin concentration measurement protocol;Protocol in which the lignin concentration of an environmental material is measured.
process;pest control process;A planned process in which unwanted organisms are controlled.
generically dependent continuant;lignin concentration measurement protocol using acetylbromide;Measure the lignin concentration following the acetylbromide method.
process;chemical pest control process;A pest control process in which chemical is used to manage unwanted organisms.
generically dependent continuant;lignin concentration measurement protocol using acid detergent fiber;Measure the lignin concentration following the acid detergent fiber method
generically dependent continuant;plant density measurement protocol using quadrat;Count the number of plants using a quadrat. A quadrat is a frame of a know area. Set the quadrat on the soil and count the number of plants inside it. Repeat this observation as often as mentioned in your sampling protocol. Total number of plants= [(total number of plants counted inside the quadrat during all the observations)/ (quadrat area)/(number of observation)]x field size.
generically dependent continuant;plant density simple measurement protocol;Count the number of plants in a defined area. Plant density= Total number of plants/ defined area
process;laser land levelling process;A land levelling process in which a laser guided equipement is used to shape land surface.
generically dependent continuant;plant density measurement protocol;Protocol that describes how to count the number of plants in a known area.
process;mulch-till;A conservation tillage process in which non-inversion tillage tools that partially incorporate surface organic material are used on the entire surface of the field.
process;harvest process;A planned process in which the useful part or parts of the plant are gathered.
generically dependent continuant;lignin concentration measurement protocol using thioglycolic acid;Measure the lignin concentration with the thioglycolic acid method.
process;no-till;A planned process in which the soil is left undisturbed apart from where the seeds or planting material are placed.
generically dependent continuant;lignin concentration measurement Klason protocol;Measure the lignin concentration with the Klason method.
quality;center-pivot irrigation date;The time of a center-pivot irrigation process
process;thinning;A planned process in which selected parts of the plant are removed. The practice entails targeted removal of diseased, damaged, dead, non-productive, structurally unsound, or otherwise unwanted tissue from plants. This is done in order to shape the plant or tree, improve plant or tree health, reduce the risk from falling branches, prepare nursery specimens for transplanting, and increase the yield or quality of harvested products.
generically dependent continuant;lignin concentration measurement protocol using permanganate;Measure the lignin concentration with the permanganate method.
process;puddling process;A tillage process in which saturated or near-saturated soil are worked into soft structureless mud, mainly for paddy rice production.
quality;bassin irrigation date;The time of a bassin irrigation process
quality;border irrigation date;The time of a border irrigation process
quality;sprinker by lateral move irrigation date;The time of a sprinker by lateral move irrigation process
quality;side roll sprinkler irrigation date;The time of a side roll sprinkler irrigation process
quality;continuous flood date;The time of a continuous flood process
quality;tillage date;The time of a tillage process
quality;furrow irrigation date;The time of a furrow irrigation process
quality;uncontrolled flooding date;The time of a uncontrolled flooding process
quality;bubbler irrigation date;The time of a bubbler irrigation process
quality;mist irrigation date;The time of a mist irrigation process
material entity;planting material;A plant anatomical entity that is defined to mean plants or parts of plant capable of and intended for producing or reproducing entire plants.
generically dependent continuant;determination of organic nitrogen in environmental material protocol;Protocol used to determine the content of organic nitrogen in environmental material.
role;organic fertilizer role;A fertilizer that is derived from animal or vegetable matter, and contains a carbon-hydrogen linkage.
generically dependent continuant;determination of organic carbon protocol;Protocol used to determine the content of organic carbon in environmental material.
generically dependent continuant;weight loss on ignition method;Protocol used to measure soil organic matter and soil organic carbon. The method is based upon measuring the weight loss from a dry soil sample when exposed to high temperatures (between 350°C and 600°C). The weight loss that occurs at this temperature is then correlated to oxidizable organic carbon.
role;pest role;A role that inheres in an organism that is realized in an agricultural process where the organism is unwanted.
generically dependent continuant;tractor speed recording protocol;Record the speed of the tractor in the field.
generically dependent continuant;lignin concentration measurement protocol using acid detergent lignin;Measure the lignin concentration with the acid detergent lignin method.
generically dependent continuant;walkley-black method;A determination of organic carbon protocol that uses chromic acid to measure the oxidizable organic carbon in an environmental material.
process;ridge-till;A conservation tillage process in which, in a land with permanent ridges, previous crop's residue is cleared off ridge-tops into adjacent furrows to make way for the new crop being planted on ridges.
generically dependent continuant;kjeldahl method;Method for the quantitative determination of organic nitrogen in chemical substance.
process;strip-till;A conservation tillage process in which narrow strips are tilled where seeds will be planted, leaving the soil in between the rows untilled.
generically dependent continuant;dry combustion method;Protocol used to determine organic carbon content in environmental material according to the amount of CO2 released during combustion of the material.
generically dependent continuant;application method;A plan specification which describes how a material entity is applied to another material entity.
generically dependent continuant;mulch color recording protocol;Record the color of the mulch applied.
quality;cold treatment date;The time of a cold treatment
generically dependent continuant;aerial application;An application method in which a liquid material entity is applied by aircraft to an area.
generically dependent continuant;transplant age counting protocol;Protocol in which the age of the transplant is determined by counting the number of days between the seeding date and the transplanting date.
quality;flood treatment date;The time of a flood treatment
generically dependent continuant;band application;An application method in which a material entity is applied in bands below, above, on one side, or on both sides of seeds or seedlings at planting.
generically dependent continuant;side dressing;A band application in which the material entity is applied after seeding or planting.
quality;diatomaceous earth spreading date;The time of a diatomaceous earth spreading
quality;mulching date;The time of a mulching process
quality;fire treatment date;The time of a fire treatment
quality;steam treatment date;The time of a steam treatment
quality;hand picking date;The time of a hand picking process
quality;water pressure spraying date;The time of a water pressure spraying process
quality;using barrier date;The time of a using barrier process
quality;trapping date;The time of a trapping process
quality;heat treatment date;The time of a heat treatment
generically dependent continuant;irrigation equipment depth measurement protocol;Measure the distance between the soil surface and the top of the irrigation equipment buried in soil.
generically dependent continuant;chemical basal application;An application method in which a chemical entity is applied to the lower portions of plant stems or tree trunks just above the soil line.
generically dependent continuant;percolation test protocol;Protocol in which the rapidity at which water moves through soil is measured.
generically dependent continuant;chemigation;An application method in which a water-soluble chemical is injected into water flowing through an irrigation system.
generically dependent continuant;area measurement protocol;Protocol that describes how to measure a field area.
generically dependent continuant;contact placement;An application method in which a material entity is applied at the time of sowing, and placed in contact with seeds.
generically dependent continuant;area direct measurement;Measure the field area in the field.
generically dependent continuant;deep placement;An application method in which the material entity is placed in the reduced soil layer.
generically dependent continuant;area measurement using cartography;Measure the field area using a map (paper or electronic format).
generically dependent continuant;well depth measurement protocol;Tie a small but heavy weight to the end of a piece of string. Lower the weight into the well until it reaches the bottom. Take up the slack and mark the string at ground level. Pull the weight out of the well and measure from the bottom of the weight to the ground level mark. This is the depth of the well.
generically dependent continuant;broadcast application method;An application method which specifies how a material entity is to be uniformly applied to an area.
generically dependent continuant;pivot lenght measurement protocol;Measure the lenght of the pivot.
generically dependent continuant;fertilizer basal application;A broadcast application in which fertilizer is applied to an area before planting or before seedling emergence.
generically dependent continuant;pest control agent released density recording protocol;Record the number of pest control agent released per surface area.
generically dependent continuant;top dressing;A broadcast application in which a material entity is applied to an area after seedling emergence and establishment of plants.
generically dependent continuant;irrigation water quantity recording protocol;Record the quantity of water used for irrigation.
generically dependent continuant;fertigation;An application method in which a water-soluble fertilizer is injected into water flowing through an irrigation system.
generically dependent continuant;area recording protocol;Record the information giving by a person that knows the field area (farmer, field owner).
quality;mowing date;The time of a mowing process
generically dependent continuant;foliar application;An application method in which a liquid material entity is sprayed to the leafy portions of a plant.
quality;soil solarization treatment date;The time of a soil solarization treatment
generically dependent continuant;plough sole placement;An application method in which the material entity is placed in a continuous band on the bottom of the furrow during the process of ploughing. Each band is covered as the next furrow is turned. The aim is to place the material entity in moist soil where it can become more available to growing plants.
quality;insect vacuuming date;The time of a insect vacuuming process
quality;seed dibbling date;The time of a seed dibbling process
quality;manual plant transplanting date;The time of a manual plant transplanting process
quality;broadcasting seed date;The time of a broadcasting seed process
quality;line sowing date;The time of a line sowing process
quality;agricultural experiment date;The time of a agricultural experiment
quality;mechanical plant transplanting date;The time of a mechanical plant transplanting process
quality;seeding date;The time of a seeding process
generically dependent continuant;soil coverage by environmental material measurement protocol;Protocol that describes how to measure the percentage of soil coverage by environmental material like mulch or crop residue.
generically dependent continuant;soil coverage visual assessment protocol;Assess visually the percentage of soil covered by environmental material.
generically dependent continuant;irrigation method;A plan specification which describes how water is applied to plants or soil.
generically dependent continuant;incorporation percentage visual assessment;Assess visually the percentage of environmental material that has been buried into soil during the incorporation process.
process;localized irrigation process;An irrigation process in which water is distributed under low pressure through a piped network, and is applied as a small discharge to each plant or adjacent to it.
generically dependent continuant;incorporation percentage measurement using GIS;Use GIS to measure the percentage of environmental material that has been buried into soil during the incorporation process.
process;drip irrigation process;A localized irrigation process in which water is conveyed under pressure through a pipe system where it drips slowly onto the soil close to the plants.
generically dependent continuant;incorporation percentage manual measurement;Measure the percentage of environmental material that has been buried into soil by counting the environmental material using quadrat, rope with knots or other devices befor and after the incorporation process.
process;pitcher irrigation process;A localized irrigation process in which water is distributed by diffusion and capillary action through the wall of buried unglazed clay pot.
quality;farm area;An area quality inhering in a farm.
generically dependent continuant;rope-wick application;An application method in which a liquid material entity is conveyed from a reservoir to a rope or wick that is wiped into unwanted plants.
generically dependent continuant;soil coverage manual measurement protocol;Measure the percentage of soil covered by environmental material by counting the environmental material using quadrat, rope with knots or other devices.
generically dependent continuant;seed dressing;An application method in which a material entity is appplied directly on seeds before seeding.
generically dependent continuant;soil coverage measurement using GIS;Use GIS to measure the percentage of soil covered by environmental material.
generically dependent continuant;soil injection;An application method in which a material entity is injected under pressure beneath the soil surface.
generically dependent continuant;total quantity of environmental material used compute protocol;Add all the quantities of the environmental material of interest applied over a specified period.
generically dependent continuant;tree injection;An application method in which a material entity is injected under the bark of trees.
generically dependent continuant;environmental material incorporation percentage measurement protocol;Protocol that describes how to measure the percentage of incorporation in soil of an environmental material.
process;subsurface drip irrigation process;A localized irrigation process in which water is conveyed under pressure through a buried pipe system where it drips slowly below the soil surface close to plants' roots.
process;subsurface textile irrigation process;An irrigation process in which water is distributed through a buried piped network with a layer of geotextile on top. Geotextiles absorb the water from the drippers of the piped network and transport that water under the soil surface via mass flow and capillary action.
process;sprinkler irrigation process;An irrigation process in which water is distributed through a system of pipes, and is sprayed into the air through sprinklers so that it breaks up into small water drops which fall to the ground.
process;continuous flood process;A bassin irrigation process in which basins are flooded during the entire growing season of plants.
role;first crop role;A crop role that inheres in a crop that is planted first on a land where more than one crop are planted.
process;border irrigation process;A surface irrigation process in which water is distributed to an area divided into borders. Borders are long, sloping strips of land separated by bunds. Water is applied to the top end of borders.
role;crop role;A role that inheres in an organism that is harvested for food, clothing, livestock,fodder, biofuel, medicine, or other uses.
process;furrow irrigation process;A surface irrigation process in which water is carried into small channels called furrows down the land slope between the plant rows. Water is applied to the top end of each furrow and infiltrates into the soil as it moves along the slope channel.
role;draft animal role;A role that inheres in an animal that is kept by humans and trained to perform tasks.
process;uncontrolled flooding process;A surface irrigation process in which water is spread over a flat area without control over water flow or prior preparation.
role;relay crop role;A crop role that inheres in a crop that is planted on the same field than another crop after the it has completed its development.
process;center-pivot irrigation process;A sprinkler irrigation process in which water is dispersed through a long, segmented arm that revolves around a pivot point and covers a circular area.
process;sub-irrigation process;An irrigation process in which water is delivered to the plant root zone from below the soil surface.
process;surface irrigation process;An irrigation process in which water is applied and distributed over the soil surface by gravity.
process;relay cropping experiment;An inter-cropping experiement dunring which two or more crops are grown on the same field. The planting of the second crop occurs after the first one has completed its development.
process;bassin irrigation process;A surface irrigation process in which water is applied into basins. Basins are flat areas of land surronded by low bunds.
material entity;stubble;A crop residue which is the cut stalks of cereal plants left sticking out of the ground after the grain is harvested.
role;biological pest control agent role;A role that inheres in an organism that is realised in a pest control process where that organism is used to suppress unwanted organisms.
object;weeding implement;An agricultural implement used during a weeding process
role;human power role;A role that inheres in a human to power an implement.
object;mower;An agricultural implement that is used to cut grass or any plant that grows on the ground.
object;weed puller;An agricultural implement that is used to pull out plant from the soil. A weed puller is usually manual.
role;liming role;A role that inheres in an environmental material that is realised in a land preparation process where that environmental material is applied to soil in order to neutralize soil acidity.
fiat object;farmyard manure;Animal manure that contains plant material, which has been used as bedding for animals and has absorbed the feces and urine.
process;sprinker by lateral move irrigation process;A sprinkler irrigation process in which water is dispersed over the plant through a self-propelled irrigation systems with both ends of the system move at a constant speed up and down the area to irrigate.
fiat object;farm slurry;An animal manure made of animal feces and urine with no or very little material used for animal bedding.
process;mist irrigation process;A localized irrigation process in which water is conveyed under high pressure through small nozzles and sprayed in a fine mist of water over the plants.
fiat object;liquid manure;An animal manure made of animal urine and sometimes waste water.
process;mulch removal process;A process in which mulch is removed from the soil.
fiat object;animal manure;Organic matter mostly derived from animal feces which can be used as organic fertilizer in agriculture.
process;side roll sprinkler irrigation process;A sprinkler irrigation process in which water is dispersed over the plant through a system long lateral pipes mounted on 1 to 3 meter wheels in diameter, the pipe serving as an axle. When the desired amount of water has been applied to an area, a gasoline engine at the centre is used to move the side roll to the next area.
process;bubbler irrigation process;A localized irrigation process in which water is conveyed to the soil surface as a little stream, typically from a small diameter tube or a commercially available emitter. Because the application rates generally exceed the soil infiltration rates, small basins or furrows are needed to control the water distribution on the land.
fiat object;green manure;Plants that are grown to be tilled, or cut down to lay on top of the ground for the purpose of adding organic matter and nutrients to the soil.
material entity;husk;A crop residue which is the cut outter shell or coating of a seed.
site;seedbed;An environmental zone prepared for growing plants.
site;flat seedbed;A seedbed that is flat. Flat beds are used where water availability is adequate and there are no drainage problem.
fiat object;poultry litter;An animal manure that contains poultry excreta, spilled feed, feathers, and material used as bedding in poultry operations.
fiat object;fish manure;An animal manure that contains solid waste from fishes often originateing from aquaculture operations.
fiat object;fish emulsion;An animal manure that is produced from ground-up whole fish or by-products mixed with water, and heated to remove oils and proteins.
site;hill seedbed;A raised seedbed that is of rounded form and limited extent.
fiat object;oil meal;An agricultural environmental material that contains ground-biomass remaining after pressing oil seeds.
site;ridge seedbed;A raised seedbed which is long and narrow with steep sides.
fiat object;cottonseed meal;An oil meal that contains crushed cotton seeds from which oil has been removed.
object;binder;A harvest implement for grain crops which cuts the stems and binds the stems into bundles or sheaves. The binder is now largely obsolete replaced by the combine harvester.
fiat object;fish meal;An animal manure obtained by drying and grinding or otherwise treating fish or fish waste to which no other matter has been added.
fiat object;fish hydrolysate;An animal manure made from whole fish or by-products put into water and cold-ground up.
fiat object;oil cake;The biomass remaining after pressing oil seeds to extract oil.
site;sunken seedbed;A seedbed that is below the surrounding soil level. Sunken beds conserve water much more effectively than raised bed
fiat object;blood meal;Dry, inert powder made from blood. Blood usually comes from cattle or hogs as a slaughterhouse by-product.
site;raised seedbed;A seedbed that is raised-up. They are especially advantageous for clayey soils under high rainfall or wherever else drainage is likely to be poor.
object;hand dibbler;An tool made of mild steel flat or leaf spring by forging operation. The working end is flattened and edge made sharp for easy penetration in the soil.
object;coa;An agricultural implement that consists of a long stick ending in a point or embedded in a metal tip that can have the shape of a shovel or spatula, or a straight part and a curved part. It is used to open holes in the ground in South America.
object;rotary dibbler;Manually operated push device for dibbling of medium and bold size seeds. It consists of a rotating dibbling head with penetrating jaws, covering-cum-transport wheel, seed hopper with cell wooden roller and a handle.
object;machete;An agricultural implement that consist of a broad blade typically 30 to 45 centimetres long and usually under 3 millimetres thick.
object;earth auger;Manually operated hand tool that consists of cutter head having semicircular blades connected to pipe with the help of clamp and flange. The connecting pipe is further connected to a handle.
object;egyptian plough;An agricultural implement that is a traditional wooden plough.
object;single disc opener planter;A flat and circular piece of metal used to open the soil before putting the seed into the soil.
object;rotary harrow;Agricultural implement consisting of either of a series of toothed wheels on one or more horizontal axles or a single large toothed wheel on a vertical axle.
object;motor pump;An implement that is a mechanical device, used to move the liquids or gases from one place to another by using mechanical action.
object;tyne opener planter;A curved metal bar used to open the soil before putting the seed into the soil.
object;shovel;An implement consisting of a broad blade fixed to a medium-length handle.
object;dibbling stick;Manually operated device for creating a conical cavity in the soil for sowing of seeds. It consists of a wooden round stick with one end having a sheet metal cone. The other end is provided with a handgrip.
object;self-propelled sprinkler;Sprinkler able to move by its own power.
object;naveen dibbler;Manually operated hand tool which consists of a seed hopper, cell roller for metering of seeds, spring actuated jaws for penetration in the soil, pipe and handle.
process;furrow construction process;An agricultural process in which furrow are build in the field.
object;double disck opener planter;Double flat and circular piece of metal used to open the soil before putting the seed into the soil.
object;rotary tiller;Agricultural implement that consist of a motorized cultivator that works the soil by means of rotating tines or blades.
generically dependent continuant;manual irrigation;Irrigation method based on manual intervention.
generically dependent continuant;automatic irrigation;Irrigation method with no or just a minimum of manual intervention beside the surveillance. Almost every system can be automated with help of timers, sensors or computers or mechanical appliances.
quality;seeding depth;The depth at which a seed is deposited during a seeding process.
fiat object;furrow;a trench that is long, narrow, shallow and made in the ground with an agricultural implement.
specifically dependent continuant;number of seasons;The number of seasons
fiat object;biofertilizer;A environmental material which contains living microorganisms, which, when applied to seeds, plant surfaces, or soil, colonize the rhizosphere or the interior of the plant and promotes growth by increasing the supply or availability of primary nutrients to the host plant.
quality;distance between field and farmer house;The distance between a field and the house of a farmer.
fiat object;biochar;Charcoal used as a soil amendment.
object;agricultural implement;An object used to perform an agricultural process.
quality;soil fertility;Fertility quality inhering in soil. Soil fertility is the ability of a soil to sustain plant growth.
fiat object;bird guano;An animal manure composoed of the excrement of seabirds and bats.
role;field owner;A person that own an agricultural field.
process;deep tillage;A tillage process during which the tillage occurs at 25-30 cm depth. It can be used for deep rooted crop like pigeonpea.
quality;furrow lenght;A lenght quality that inheres in a furrow
fiat object;fish fertilizer;Fish fertilizer is any fish product that is used specifically to feed plants and soil.
process;soil erosion prevention process;A planned process that aims to prevent soil erosion.
process;weeding process;Process to remove unwanted plants from an area of ground.
generically dependent continuant;dibbling;An application method in which a material entity is placed into the soil in holes made with a pointed implement.
quality;soil surface stoniness;area of soil surface covered by stones.
fiat object;nitrogen fertilizer;Inorganic fertilizer that contains nitrogen
generically dependent continuant;drilling;An application method in which seeds are uniformlyplaced into shallow furrows before closing the furrows.
quality;soil surface gravelliness;area of soil surface covered by gravels.
fiat object;phosphorus fertilizer;Inorganic fertilizer that contains phosphorus
fiat object;potassium fertilizer;Inorganic fertilizer that contains potassium
specifically dependent continuant;disease incidence;Number of diseased plants in a plant population expressed as a number or a proportion.
quality;disease severity;Area or proportion of plant tissue that is symptomatic.
site;column;Vertical arrangement of plants in a field.
quality;herbicide area density;Amount of herbicide applied on a surface.
quality;net plot area harvested;An plot area quality inhering in a net plot. It corresponds to the plot area harvested minus the unwanted area removed, most often the outside rows.
process;regulation of grazing;A planned process in which grazing animals on pasture are managed by humans.
object;animal harvesting equipment;Equipment used to harvest an animal or its production which is meant for consumption.
process;holistic planned grazing;Grazing management system developped by Allan Savory. The system is based on a rotational grazing system but doing so at high densities for short intervals. Livestock is used as a tool to increase soil fertility and plant life. Incorporating plant organic matter and manure into the soil promotes the recycling of nutrients.
object;plucking belt;A part of the plucking machine that moves the birds through the stages of plucking within the plucking apparatus
process;mob grazing;A grazing management method that involves moving livestock at least daily between small paddocks, sized to match the number of grazing animals, and split by fence. The goal is for every plant in the grazing cell to be either eaten or walked on and trampled. Grass in each paddock then rests for 60-120 days or more.
quality;insecticide area density;Amount of insecticide applied on a surface.
quality;fertilizer area density over a cropping season;Total quantity of fertilizer applied in a given surface area during a cropping season.
process;water management process;An agricultural process in which water is managed on an agricultural field.
quality;soil profile altitude;Elevation above the sea level of the soil profile.
specifically dependent continuant;field rockiness;Amount of rock in an agricultural field.
object;egg belt;A conveyor belt used to collect eggs in an industrial egg production environment.
object;animal transportation equipment;An equipment used in the transportation of an animal.
process;rotational grazing;A grazing management system in which the land is subdivided or sectioned off into smaller areas, sometimes called paddocks. The livestock are moved from one paddock to another in order to best promote plant health and growth.
object;chick pad;The lining of a box or crate used to transport chicks (juvenile chickens).
process;continuous grazing;A grazing management system in which livestock have unrestricted access to the pasture area throughout the grazing season.
object;dead haul truck;A truck used to haul dead animal from an abattoir.
process;creep grazing;A grazzing management system that allows young farm animals to graze part of the pasture before the adults. It employs a gate through which young animals, but not adults, can pass to get first choice of fresh feed in the next door paddock.
object;chick box;The box which is used to transport chick (juvenile chicken).
process;first-last grazing;A gazing management system in which two or more groups of animal, usually with different nutritional needs, graze the same paddock but at different time.
object;animal feeder;An animal feeding equipment that has a food storage unit and which enables livestock to obtain their own food.
quality;harvested surface area;Area of field that have been harvested.
quality;mulch percent coverage;Area of soil surfae covered with mulch.
process;strip grazing;A system of grazing which confined animals to a strip or small part of the field for rapid grazing in a short time period.. The rest of the field is protected by a temporary fence, usually electric.
object;live haul truck;A truck used to haul live animals.
process;intensive rotational grazing;A rotational grazing management system that implies many paddocks are utilized and livestock are moved on a frequent basis. It provides more stable production during poor growing conditions, greater yield, higher quality, decreased weed and erosion, and uniform soil fertility levels.
object;animal feeding equipment;An equipment used to feed and water livestock animals.
process;controlled grazing;An intensive rotational grazing system in which livestock is allowed to graze for a limited time, leaving a leafy stubble, and then is moved to another area.
object;feed pan;A bowl or pan which is used to feed livestock.
process;hohenheim grazing system;Intensive grazing system in which the field is divided into many small plots of equal size. Grasses are raised with application of large quantities of nitrogenous fertilizers. The livestock are divided into three groups : high, medium and low yeilders. They are let into the paddock by rotation so that the opportunity for grazing most nutritious immature grasses goes to the high yielders followed by medium producers and lastly low yielders.
object;watering bowl;A bowl from which animals can drink.
specifically dependent continuant;number of land levelling passes;Number of land levelling process
quality;puddling depth;The depth of a puddling process
process;animal transportation process;An agricultural process in which the intentional movement of an animal by transport occurs.
quality;soil organic fertilizer coverage;Area of soil covered by organic fertilizer.
process;animal harvesting process;An agricultural process in which an animal is harvested for consumption.
quality;bund height;Height of the small earth embankments which contain irrigation water within basins.
material entity;forest garden;A carefully designed and maintained ecosystem of useful plants modelled on the structure of young natural woodland, utilising plants of direct and indirect benefit to people – often edible plants. Forest garden can be cultivated on any scale.
quality;fertilizer area density;Mass of fertilizer applied on a given surface area.
quality;tractor speed;Tractor speed in the field.
quality;experiment start date;Start date of an experiment.
object;animal drinker;An animal feeding equipment that has a water storage unit which enables livestock to obtain their own water.
quality;planting rate;An area density quality which inheres in plant reproductive material by virtue of some influence exerted by the mass of plant reproductive material planted in a given surface area.
quality;rhizobium area density;An area density quality which inheres in rhizobium by virtue of some influence exerted by the mass of rhizobium inoculated into the soil.
process;cold treatment;A pest control process in which extremely cold temperature are used to kill pest.
quality;nitrogen recovery efficiency;Amount of nutrient in the crop as a ratio of the amount applied or available.
process;flood treatment;A mechanical pest control process in which the area being treated against pest is saturated with water at a depth of 15 to 30 cm for a period of 3 to 8 weeks.
generically dependent continuant;nitrogen recovery efficiency measurement protocol;Calculate the amount of nitrogen in the crop as a ratio of the amount of nitrogen applied or available.
process;soil solarization treatment;A mulchin process in which the soil is covered with a layer of clear or black plastic. The plastic that is covering the ground traps heat energy from the sun and raises the temperature of the soil preventing the growth of or killing the plants.
quality;potassium area density;An area density quality which inheres in potassium by virtue of some influence exerted by the mass of potassium applied in a given surface area.
